cte,speed,angle,steer_value,cte_diff,cte_integ
0.7555,0.5469,-7.0892,-0.3002,-0.0004,0.7589
0.7555,0.5469,-7.0892,-0.3022,0,0.758813
0.7551,0.6078,-7.0687,-0.30004,-0.0004,0.75872
0.7547,0.6581,-7.1187,-0.29988,-0.0004,0.758622
0.7542,0.6827,-7.0647,-0.29918,-0.0005,0.758517
0.7538,0.6601,-7.0607,-0.29952,-0.0004,0.758407
0.7533,0.69,-7.0432,-0.29882,-0.0005,0.758291
0.7528,0.7018,-7.0517,-0.29862,-0.0005,0.758169
0.7528,0.7018,-7.0517,-0.30112,0,0.758052
0.7523,0.6909,-7.0292,-0.29842,-0.0005,0.75793
0.7517,0.7043,-7.0917,-0.29768,-0.0006,0.7578
0.7512,0.7531,-7.0242,-0.29798,-0.0005,0.757665
0.7506,0.773,-7.0057,-0.29724,-0.0006,0.757524
0.7506,0.773,-7.0057,-0.30024,0,0.757388
0.7499,0.8319,-6.9947,-0.29646,-0.0007,0.757244
0.7493,0.8285,-7.0697,-0.29672,-0.0006,0.757094
0.7486,0.872,-6.9752,-0.29594,-0.0007,0.756937
0.748,0.8549,-6.9817,-0.2962,-0.0006,0.756775
0.7473,0.9168,-6.9622,-0.29542,-0.0007,0.756605
0.7465,0.9826,-6.9687,-0.2946,-0.0008,0.756428
0.7457,0.9949,-6.9492,-0.29428,-0.0008,0.756243
0.7449,1.0476,-6.9287,-0.29396,-0.0008,0.756051
0.7449,1.0476,-6.9287,-0.29796,0,0.755865
0.7441,1.0725,-6.9127,-0.29364,-0.0008,0.755672
0.7432,1.1326,-7.0127,-0.29278,-0.0009,0.755471
0.7432,1.1326,-7.0127,-0.29728,0,0.755276
0.7374,1.2853,-6.8832,-0.26596,-0.0058,0.754997
0.7351,1.4005,-6.9957,-0.28254,-0.0023,0.754691
0.7339,1.4346,-6.2127,-0.28756,-0.0012,0.754376
0.7339,1.4346,-6.2127,-0.29356,0,0.75407
0.7327,1.4774,-6.7527,-0.28708,-0.0012,0.753756
0.7315,1.4783,-6.9027,-0.2866,-0.0012,0.753433
0.7303,1.5444,-6.7407,-0.28612,-0.0012,0.753103
0.729,1.5733,-6.7287,-0.2851,-0.0013,0.752763
0.7276,1.6451,-6.7167,-0.28404,-0.0014,0.752414
0.7262,1.6764,-6.6912,-0.28348,-0.0014,0.752055
0.7262,1.6764,-6.6912,-0.29048,0,0.751705
0.7248,1.7142,-6.6507,-0.28292,-0.0014,0.751347
0.7233,1.7754,-6.8257,-0.28182,-0.0015,0.750978
0.7202,1.8741,-6.6367,-0.27258,-0.0031,0.750578
0.7168,1.9844,-6.6092,-0.26972,-0.0034,0.750145
0.7151,2.0493,-6.3782,-0.27754,-0.0017,0.749701
0.7134,2.0685,-6.3067,-0.27686,-0.0017,0.749247
0.7134,2.0685,-6.3067,-0.28536,0,0.748805
0.7116,2.1229,-6.4852,-0.27564,-0.0018,0.748351
0.7097,2.1909,-6.6977,-0.27438,-0.0019,0.747886
0.7097,2.1909,-6.6977,-0.28388,0,0.747431
0.7077,2.2538,-6.4232,-0.27308,-0.002,0.746964
0.7057,2.3049,-6.6607,-0.27228,-0.002,0.746484
0.7036,2.3661,-6.3907,-0.27094,-0.0021,0.745991
0.7016,2.3996,-6.3707,-0.27064,-0.002,0.745486
0.6994,2.4778,-6.3372,-0.26876,-0.0022,0.744969
0.6971,2.5489,-6.3297,-0.26734,-0.0023,0.744437
0.6971,2.5489,-6.3297,-0.27884,0,0.743916
0.6948,2.622,-6.2472,-0.26642,-0.0023,0.743383
0.6924,2.6627,-6.5347,-0.26496,-0.0024,0.742834
0.6899,2.7516,-6.2242,-0.26346,-0.0025,0.742271
0.6874,2.7973,-6.1877,-0.26246,-0.0025,0.741694
0.6874,2.7973,-6.1877,-0.27496,0,0.741128
0.6848,2.8885,-6.1252,-0.26092,-0.0026,0.740547
0.6821,2.9467,-6.4377,-0.25934,-0.0027,0.739951
0.6793,3.027,-6.0867,-0.25772,-0.0028,0.739338
0.6764,3.0827,-6.0472,-0.25606,-0.0029,0.738709
0.6735,3.1465,-6.0067,-0.2549,-0.0029,0.737846
0.6705,3.2358,-5.9652,-0.2532,-0.003,0.736953
0.6705,3.2358,-5.9652,-0.2682,0,0.73606
0.6674,3.2695,-5.8937,-0.25146,-0.0031,0.735136
0.6642,3.3669,-6.2687,-0.24968,-0.0032,0.73418
0.6609,3.4043,-5.8502,-0.24786,-0.0033,0.733191
0.6575,3.4979,-5.8057,-0.246,-0.0034,0.732168
0.6541,3.5389,-5.7602,-0.24464,-0.0034,0.731111
0.6506,3.6279,-5.7137,-0.24274,-0.0035,0.730019
0.647,3.6732,-5.6797,-0.2408,-0.0036,0.728891
0.6433,3.7569,-5.6322,-0.23882,-0.0037,0.727726
0.6395,3.8072,-5.5837,-0.2368,-0.0038,0.726523
0.6356,3.8855,-5.5342,-0.23474,-0.0039,0.725281
0.6317,3.9402,-5.4837,-0.23318,-0.0039,0.724
0.6276,4.0134,-5.4322,-0.23054,-0.0041,0.722678
0.6235,4.0718,-5.3932,-0.2289,-0.0041,0.721315
0.6192,4.1407,-5.3272,-0.22618,-0.0043,0.719909
0.6149,4.2023,-5.2862,-0.22446,-0.0043,0.718459
0.6149,4.2023,-5.2862,-0.24596,0,0.71701
0.6105,4.268,-5.1752,-0.2222,-0.0044,0.715518
0.6059,4.3311,-5.7127,-0.21936,-0.0046,0.713981
0.6012,4.3955,-5.1187,-0.21698,-0.0047,0.712397
0.5965,4.4594,-5.0477,-0.2151,-0.0047,0.710768
0.5965,4.4594,-5.0477,-0.2386,0,0.709141
0.5917,4.5233,-4.9412,-0.21268,-0.0048,0.707468
0.5867,4.5865,-5.5287,-0.20968,-0.005,0.705747
0.5816,4.6502,-4.8807,-0.20714,-0.0051,0.703978
0.5765,4.7137,-4.8057,-0.2051,-0.0051,0.70216
0.5713,4.777,-4.7422,-0.20252,-0.0052,0.700292
0.5659,4.8402,-4.6912,-0.19936,-0.0054,0.69837
0.5659,4.8402,-4.6912,-0.22636,0,0.696451
0.5606,4.9033,-4.5477,-0.19774,-0.0053,0.694481
0.555,4.9658,-5.2227,-0.194,-0.0056,0.692458
0.5493,5.0287,-4.5072,-0.19122,-0.0057,0.690385
0.5436,5.0914,-4.4137,-0.18894,-0.0057,0.688255
0.5378,5.154,-4.3442,-0.18612,-0.0058,0.68607
0.5318,5.2165,-4.2872,-0.18272,-0.006,0.683829
0.5258,5.2788,-4.2167,-0.18032,-0.006,0.681532
0.5198,5.341,-4.1317,-0.17792,-0.006,0.679175
0.5136,5.4031,-4.0717,-0.17444,-0.0062,0.67676
0.5073,5.465,-4.0117,-0.17142,-0.0063,0.674286
0.5009,5.5269,-3.9247,-0.16836,-0.0064,0.671753
0.5009,5.5269,-3.9247,-0.20036,0,0.669224
0.4944,5.5886,-3.7727,-0.16526,-0.0065,0.666635
0.4877,5.6496,-4.5727,-0.16158,-0.0067,0.663984
0.481,5.7112,-3.6952,-0.1589,-0.0067,0.661266
0.4742,5.7725,-3.6032,-0.15568,-0.0068,0.658485
0.4742,5.7725,-3.6032,-0.18968,0,0.65571
0.4673,5.8338,-3.4557,-0.15242,-0.0069,0.652871
0.4602,5.8944,-4.3057,-0.14858,-0.0071,0.649967
0.453,5.9554,-3.3742,-0.1452,-0.0072,0.646991
0.4458,6.0163,-3.2782,-0.14232,-0.0072,0.64395
0.4385,6.0771,-3.1937,-0.1389,-0.0073,0.640842
0.4311,6.1377,-3.1217,-0.13544,-0.0074,0.637667
0.4236,6.1982,-3.0362,-0.13194,-0.0075,0.634423
0.4236,6.1982,-3.0362,-0.16944,0,0.631186
0.4085,6.3187,-2.8622,-0.0879,-0.0151,0.627806
0.4007,6.3782,-3.7997,-0.12128,-0.0078,0.624356
0.4007,6.3782,-3.7997,-0.16028,0,0.620914
0.3928,6.4382,-2.5957,-0.11762,-0.0079,0.617393
0.3681,6.6164,-3.5707,-0.02374,-0.0247,0.613633
0.3523,6.7354,-2.5042,-0.06192,-0.0158,0.609724
0.3523,6.7354,-2.5042,-0.14092,0,0.605815
0.3452,6.7944,-1.1117,-0.10258,-0.0071,0.601893
0.3382,6.853,-3.0867,-0.10028,-0.007,0.597924
0.3319,6.912,-2.1282,-0.10126,-0.0063,0.593904
0.3319,6.912,-2.1282,-0.13276,0,0.589884
0.3264,6.9708,-2.0952,-0.10306,-0.0055,0.585821
0.3216,7.0292,-2.8827,-0.10464,-0.0048,0.581722
0.3182,7.0878,-2.1402,-0.11028,-0.0034,0.577601
0.3163,7.1462,-2.1797,-0.11702,-0.0019,0.573474
0.3098,7.2045,-2.3207,-0.09142,-0.0065,0.569296
0.2989,7.2626,-2.4892,-0.06506,-0.0109,0.565023
0.2891,7.3208,-1.8492,-0.06664,-0.0098,0.560652
0.2891,7.3208,-1.8492,-0.11564,0,0.556295
0.2713,7.4366,-1.2297,-0.01952,-0.0178,0.551775
0.2546,7.5512,-2.4547,-0.01834,-0.0167,0.547119
0.2546,7.5512,-2.4547,-0.10184,0,0.542497
0.2401,7.6651,-0.0222,-0.02354,-0.0145,0.537747
0.2401,7.6651,-0.0222,-0.09604,0,0.533014
0.2335,7.7222,-0.1522,-0.0604,-0.0066,0.528215
0.227,7.7787,-1.9647,-0.0583,-0.0065,0.523369
0.2143,7.8926,-1.0737,-0.02222,-0.0127,0.518415
0.2143,7.8926,-1.0737,-0.08572,0,0.513461
0.2083,7.9492,-0.1192,-0.05332,-0.006,0.508467
0.2022,8.0055,-1.7067,-0.05038,-0.0061,0.503432
0.1961,8.062,-0.8967,-0.04794,-0.0061,0.498357
0.1901,8.1184,-0.8232,-0.04604,-0.006,0.493242
0.1901,8.1184,-0.8232,-0.07604,0,0.488149
0.1842,8.1747,-0.7147,-0.04418,-0.0059,0.48302
0.1718,8.2866,-1.4647,-0.00672,-0.0124,0.477767
0.1655,8.3425,-0.6682,-0.0347,-0.0063,0.472474
0.1594,8.398,0.2683,-0.03326,-0.0061,0.467144
0.1532,8.4537,-0.4312,-0.03028,-0.0062,0.461777
0.1471,8.5093,-0.3952,-0.02834,-0.0061,0.456374
0.1471,8.5093,-0.3952,-0.05884,0,0.450971
0.1409,8.5648,-0.2722,-0.02536,-0.0062,0.445532
0.1346,8.62,-1.0347,-0.02234,-0.0063,0.440057
0.1283,8.6752,-0.1977,-0.01982,-0.0063,0.434547
0.1283,8.6752,-0.1977,-0.05132,0,0.429066
0.1221,8.7303,-0.0592,-0.01784,-0.0062,0.423552
0.1156,8.7852,-0.8467,-0.01374,-0.0065,0.418003
0.1093,8.8401,-0.0097,-0.01222,-0.0063,0.412391
0.1029,8.8948,0.0928,-0.00916,-0.0064,0.406746
0.0966,8.9495,0.1308,-0.00714,-0.0063,0.40107
0.0966,8.9495,0.1308,-0.03864,0,0.395427
0.0904,9.004,0.2578,-0.00516,-0.0062,0.389756
0.0839,9.0583,-0.5297,-0.00106,-0.0065,0.384054
0.0586,9.2749,0.3073,0.10306,-0.0253,0.378134
0.0461,9.3825,0.4098,0.04406,-0.0125,0.372125
0.0403,9.4334,3.0128,0.01288,-0.0058,0.366095
0.0347,9.4866,1.5378,0.01412,-0.0056,0.360047
0.0291,9.5401,0.7583,0.01636,-0.0056,0.353982
0.0291,9.5401,0.7583,-0.01164,0,0.347956
0.0234,9.5934,0.8453,0.01914,-0.0057,0.341914
0.0176,9.6466,0.1453,0.02196,-0.0058,0.335855
0.0118,9.6997,0.9148,0.02428,-0.0058,0.329781
0.006,9.7526,0.9853,0.0266,-0.0058,0.323692
0.0003,9.8055,1.0433,0.02838,-0.0057,0.317546
-0.0054,9.8582,1.1013,0.03066,-0.0057,0.311387
-0.0054,9.8582,1.1013,0.00216,0,0.305274
-0.011,9.9108,1.2028,0.0324,-0.0056,0.299152
-0.0167,9.9634,0.4903,0.03518,-0.0057,0.29302
-0.0223,10.0158,1.2463,0.03692,-0.0056,0.286832
-0.0278,10.068,1.3158,0.03862,-0.0055,0.280637
-0.0278,10.068,1.3158,0.01112,0,0.274492
-0.0386,10.1722,1.4018,0.06944,-0.0108,0.26829
-0.044,10.2242,0.7143,0.0446,-0.0054,0.262085
-0.0541,10.3269,2.1723,0.07214,-0.0101,0.255831
-0.059,10.3785,1.5513,0.0481,-0.0049,0.249582
-0.0637,10.4298,2.2398,0.04898,-0.0047,0.243286
-0.0637,10.4298,2.2398,0.02548,0,0.237043
-0.0683,10.4813,1.6608,0.05032,-0.0046,0.23081
-0.073,10.5327,1.0733,0.0527,-0.0047,0.224587
-0.0776,10.5839,1.6943,0.05404,-0.0046,0.218375
-0.0821,10.635,1.7538,0.05534,-0.0045,0.212176
-0.0865,10.686,1.7873,0.0566,-0.0044,0.205993
-0.0908,10.7369,1.8198,0.05782,-0.0043,0.199827
-0.095,10.7877,1.8513,0.059,-0.0042,0.193679
-0.0991,10.8384,1.8818,0.06014,-0.0041,0.187552
-0.103,10.889,1.9113,0.0607,-0.0039,0.181449
-0.1069,10.9394,1.9398,0.06226,-0.0039,0.175371
-0.1106,10.9898,1.9538,0.06274,-0.0037,0.169256
-0.1143,11.0401,1.9928,0.06422,-0.0037,0.163169
-0.1178,11.0903,2.0048,0.06462,-0.0035,0.157114
-0.1178,11.0903,2.0048,0.04712,0,0.151126
-0.1244,11.1903,2.0518,0.08276,-0.0066,0.14514
-0.1244,11.1903,2.0518,0.04976,0,0.139154
-0.1274,11.2669,2.5053,0.06596,-0.003,0.133207
-0.1334,11.4642,1.6803,0.08336,-0.006,0.127271
-0.1362,11.0652,2.0853,0.06848,-0.0028,0.121379
-0.1388,11.4143,2.5203,0.06852,-0.0026,0.115533
-0.1413,11.5809,2.1483,0.06902,-0.0025,0.109735
-0.1436,11.2841,2.1493,0.06894,-0.0023,0.103988
-0.1436,11.2841,2.1493,0.05744,0,0.098316
-0.1458,11.6945,2.1598,0.06932,-0.0022,0.092622
-0.1479,11.3826,1.8723,0.06966,-0.0021,0.087058
-0.1517,11.4207,2.1693,0.07968,-0.0038,0.081534
-0.1549,11.535,2.1778,0.07796,-0.0032,0.075978
-0.1549,11.535,2.1778,0.06196,0,0.070501
-0.1563,12.0608,2.3853,0.06952,-0.0014,0.065257
-0.1575,11.68,1.9853,0.069,-0.0012,0.060159
-0.1586,12.185,2.1743,0.06894,-0.0011,0.05505
-0.1594,11.7144,2.1613,0.06776,-0.0008,0.050004
-0.1594,11.7144,2.1613,0.06376,0,0.045028
-0.1602,12.253,2.1303,0.06808,-0.0008,0.040107
-0.1609,11.867,2.0303,0.06786,-0.0007,0.035179
-0.1614,12.377,2.1383,0.06706,-0.0005,0.030301
-0.1617,11.8197,2.1328,0.06618,-0.0003,0.025468
-0.1619,12.3361,2.1128,0.06576,-0.0002,0.020667
-0.1619,12.137,2.0908,0.06476,0,0.015885
-0.1619,12.582,2.0803,0.06476,0,0.011168
-0.1619,12.582,2.0803,0.06476,0,0.00656
-0.1617,12.0072,2.0553,0.06368,0.0002,0.002052
-0.1613,12.5255,2.0553,0.06252,0.0004,-0.002452
-0.1608,12.3248,2.0283,0.06182,0.0005,-0.006773
-0.1608,12.3248,2.0283,0.06432,0,-0.010927
-0.1602,12.7756,1.9818,0.06108,0.0006,-0.015075
-0.1594,12.2154,2.0443,0.05976,0.0008,-0.01907
-0.1585,12.7449,1.9633,0.0589,0.0009,-0.023056
-0.1575,12.4172,1.9303,0.058,0.001,-0.026966
-0.1562,12.9122,1.9088,0.05598,0.0013,-0.030798
-0.1562,12.9122,1.9088,0.06248,0,-0.034503
-0.155,12.379,1.8358,0.056,0.0012,-0.038196
-0.1534,12.901,1.9983,0.05336,0.0016,-0.041813
-0.1518,12.693,1.8363,0.05272,0.0016,-0.045353
-0.15,13.133,1.7703,0.051,0.0018,-0.048814
-0.1482,12.5606,1.7543,0.05028,0.0018,-0.052197
-0.1462,13.0828,1.7113,0.04848,0.002,-0.05556
-0.1462,13.0828,1.7113,0.05848,0,-0.058864
-0.1441,12.8845,1.6483,0.04714,0.0021,-0.062023
-0.1418,13.2895,1.8983,0.04522,0.0023,-0.065096
-0.1394,12.7865,1.6148,0.04376,0.0024,-0.068084
-0.1368,13.3233,1.5668,0.04172,0.0026,-0.070984
-0.1368,13.3233,1.5668,0.05472,0,-0.073823
-0.1342,12.9515,1.4793,0.04068,0.0026,-0.076636
-0.1314,13.4555,1.8043,0.03856,0.0028,-0.079359
-0.1286,13.0182,1.4533,0.03744,0.0028,-0.081991
-0.1255,13.503,1.4003,0.0347,0.0031,-0.084529
-0.1224,13.1362,1.3723,0.03346,0.0031,-0.087036
-0.1224,13.1362,1.3723,0.04896,0,-0.089481
-0.1192,13.6376,1.2728,0.03168,0.0032,-0.091829
-0.116,13.2067,1.6603,0.0304,0.0032,-0.094082
-0.1125,13.6915,1.2283,0.0275,0.0035,-0.096236
-0.109,13.2915,1.1963,0.0261,0.0035,-0.098292
-0.1054,13.7995,1.1238,0.02416,0.0036,-0.100312
-0.1018,13.3713,1.0888,0.02272,0.0036,-0.102234
-0.1018,13.3713,1.0888,0.04072,0,-0.104091
-0.098,13.8478,1.0043,0.0202,0.0038,-0.105657
-0.0942,13.5323,1.4543,0.01868,0.0038,-0.10706
-0.0902,13.9716,0.9413,0.01608,0.004,-0.108365
-0.0863,13.5537,0.9033,0.01502,0.0039,-0.109575
-0.0863,13.5537,0.9033,0.03452,0,-0.110729
-0.0822,14.0414,0.8118,0.01238,0.0041,-0.111842
-0.0737,14.1665,1.2993,-0.01302,0.0085,-0.112813
-0.0737,14.1665,1.2993,0.02948,0,-0.113726
-0.0695,13.7358,0.1108,0.0068,0.0042,-0.114539
-0.065,14.2311,1.1733,0.0035,0.0045,-0.115249
-0.0606,13.8346,0.6063,0.00224,0.0044,-0.115858
-0.0606,13.8346,0.6063,0.02424,0,-0.11641
-0.0561,14.3465,0.4923,-6e-05,0.0045,-0.116917
-0.0516,13.9153,1.0423,-0.00186,0.0045,-0.117323
-0.047,14.4206,0.4348,-0.0042,0.0046,-0.117626
-0.0425,13.9862,0.3898,-0.0055,0.0045,-0.117828
-0.0378,14.51,0.3313,-0.00838,0.0047,-0.117928
-0.0334,14.069,0.2988,-0.00864,0.0044,-0.117984
-0.0287,14.5834,0.2268,-0.01202,0.0047,-0.117885
-0.0242,14.209,0.2203,-0.01282,0.0045,-0.117687
-0.0195,14.6894,0.1358,-0.0157,0.0047,-0.117341
-0.0195,14.6894,0.1358,0.0078,0,-0.116946
-0.0151,14.2294,0.0438,-0.01596,0.0044,-0.11646
-0.0103,14.7587,0.6313,-0.01988,0.0048,-0.115926
-0.0057,14.3682,0.0373,-0.02072,0.0046,-0.1153
-0.001,14.8561,-0.0607,-0.0231,0.0047,-0.11458
0.0034,14.4195,-0.0817,-0.02336,0.0044,-0.11377
0.0034,14.4195,-0.0817,-0.00136,0,-0.112915
0.008,14.9364,-0.1477,-0.0262,0.0046,-0.11197
0.0126,14.5316,0.4023,-0.02804,0.0046,-0.110936
0.0172,15.0301,-0.2187,-0.02988,0.0046,-0.109814
0.0216,14.589,-0.2647,-0.03064,0.0044,-0.108607
0.0261,15.1098,-0.3107,-0.03294,0.0045,-0.107316
0.0261,15.1098,-0.3107,-0.01044,0,-0.105986
0.0304,14.6888,-0.3872,-0.03366,0.0043,-0.104576
0.035,15.1979,0.1753,-0.037,0.0046,-0.103083
0.0392,14.7671,-0.4052,-0.03668,0.0042,-0.101513
0.0436,15.2809,-0.4887,-0.03944,0.0044,-0.099899
0.0478,14.8495,-0.4807,-0.04012,0.0042,-0.098177
0.0478,14.8495,-0.4807,-0.01912,0,-0.096455
0.0559,14.9363,-0.5667,-0.06286,0.0081,-0.094622
0.0559,14.9363,-0.5667,-0.02236,0,-0.092729
0.0598,15.4462,-1.1352,-0.04342,0.0039,-0.090769
0.0636,15.0169,-0.1227,-0.04444,0.0038,-0.088745
0.0674,15.5283,-0.6492,-0.04596,0.0038,-0.086658
0.071,15.1043,-0.6747,-0.0464,0.0036,-0.084512
0.0747,15.6099,-0.7127,-0.04838,0.0037,-0.082329
0.0781,15.1849,-0.7237,-0.04824,0.0034,-0.08009
0.0781,15.1849,-0.7237,-0.03124,0,-0.07783
0.0816,15.6915,-0.7697,-0.05014,0.0035,-0.075497
0.0849,15.271,-0.3447,-0.05046,0.0033,-0.073099
0.0849,15.271,-0.3447,-0.03396,0,-0.070701
0.0882,15.7725,-0.8252,-0.05178,0.0033,-0.068256
0.0914,15.3507,-0.4127,-0.05256,0.0032,-0.065767
0.0946,15.8539,-0.8582,-0.05384,0.0032,-0.063235
0.0975,15.4352,-0.8777,-0.0535,0.0029,-0.060666
0.1004,15.934,-0.9097,-0.05466,0.0029,-0.058068
0.1032,15.5151,-0.9012,-0.05528,0.0028,-0.055434
0.1083,15.5981,-0.9302,-0.06882,0.0051,-0.052742
0.1107,16.0946,-0.9457,-0.05628,0.0024,-0.050021
0.113,15.6777,-1.2842,-0.0567,0.0023,-0.047274
0.1151,16.1742,-0.9707,-0.05654,0.0021,-0.044504
0.1151,16.1742,-0.9707,-0.04604,0,-0.041734
0.117,15.7595,-0.9772,-0.0563,0.0019,-0.038945
0.119,16.254,-0.7147,-0.0576,0.002,-0.036136
0.1208,15.8388,-0.9712,-0.05732,0.0018,-0.033311
0.1224,16.3331,-1.0037,-0.05696,0.0016,-0.030474
0.1239,15.9196,-0.9967,-0.05706,0.0015,-0.027627
0.1239,15.9196,-0.9967,-0.04956,0,-0.02478
0.1254,16.4121,-0.9902,-0.05766,0.0015,-0.021924
0.1267,15.9982,-0.8027,-0.05718,0.0013,-0.019063
0.1279,16.4906,-1.0052,-0.05716,0.0012,-0.016199
0.129,16.0785,-0.9932,-0.0571,0.0011,-0.013334
0.129,16.0785,-0.9932,-0.0516,0,-0.010482
0.1299,16.5692,-0.9912,-0.05646,0.0009,-0.007621
0.1308,16.1564,-0.8537,-0.05682,0.0009,-0.004763
0.132,16.6468,-0.9752,-0.0588,0.0012,-0.001909
0.1335,16.2363,-0.9842,-0.0609,0.0015,0.000944
0.1354,16.7248,-1.0337,-0.06366,0.0019,0.003798
0.1377,16.3133,-1.0862,-0.06658,0.0023,0.006657
0.1377,16.3133,-1.0862,-0.05508,0,0.009496
0.1404,16.8014,-1.2282,-0.06966,0.0027,0.012362
0.1433,16.3929,-0.9407,-0.07182,0.0029,0.015236
0.1465,16.8791,-1.3052,-0.0746,0.0032,0.018119
0.1501,16.4685,-1.3592,-0.07804,0.0036,0.021014
0.1501,16.4685,-1.3592,-0.06004,0,0.023883
0.1539,16.9543,-1.5147,-0.08056,0.0038,0.02679
0.1581,16.5482,-1.0647,-0.08424,0.0042,0.029713
0.1626,17.0318,-1.5777,-0.08754,0.0045,0.032653
0.1673,16.622,-1.6697,-0.09042,0.0047,0.035612
0.1723,17.1054,-1.7522,-0.09392,0.005,0.03859
0.1774,16.7022,-1.8242,-0.09646,0.0051,0.041588
0.1774,16.7022,-1.8242,-0.07096,0,0.044586
0.1877,16.7741,-1.9752,-0.12658,0.0103,0.047655
0.1877,16.7741,-1.9752,-0.07508,0,0.050692
0.1923,17.2533,-2.7282,-0.09992,0.0046,0.05374
0.1966,16.856,-1.4407,-0.10014,0.0043,0.056796
0.2007,17.3323,-2.0617,-0.10078,0.0041,0.059857
0.2007,17.3323,-2.0617,-0.08028,0,0.062882
0.2044,16.9242,-2.0832,-0.10026,0.0037,0.065944
0.2081,17.4023,-1.5707,-0.10174,0.0037,0.069005
0.2113,17.0075,-2.0702,-0.10052,0.0032,0.07206
0.2143,17.4814,-2.1072,-0.10072,0.003,0.075105
0.2169,17.0741,-2.0767,-0.09976,0.0026,0.078137
0.2169,17.0741,-2.0767,-0.08676,0,0.081169
0.2193,17.5495,-2.0577,-0.09972,0.0024,0.084184
0.2214,17.1588,-1.7327,-0.09906,0.0021,0.087135
0.2232,17.6292,-2.0567,-0.09828,0.0018,0.090104
0.2248,17.2237,-2.0402,-0.09792,0.0016,0.093047
0.226,17.6956,-2.0207,-0.0964,0.0012,0.095957
0.226,17.6956,-2.0207,-0.0904,0,0.098823
0.2269,17.3095,-1.9737,-0.09526,0.0009,0.101698
0.2276,17.7756,-1.8237,-0.09454,0.0007,0.104535
0.228,17.3727,-1.9452,-0.0932,0.0004,0.107331
0.228,17.8406,-1.9272,-0.0912,0,0.110081
0.228,17.8406,-1.9272,-0.0912,0,0.112786
0.2279,17.4595,-1.8437,-0.09066,-0.0001,0.115443
0.2274,17.9206,-1.8437,-0.08846,-0.0005,0.118051
0.2267,17.5213,-1.8302,-0.08718,-0.0007,0.120605
0.2257,17.9844,-1.7752,-0.08528,-0.001,0.123104
0.2245,17.6084,-1.7432,-0.0838,-0.0012,0.125544
0.2245,17.6084,-1.7432,-0.0898,0,0.127984
0.223,18.064,-1.6587,-0.0817,-0.0015,0.130365
0.2213,17.6696,-1.8087,-0.08002,-0.0017,0.132681
0.2192,18.1271,-1.6062,-0.07718,-0.0021,0.13493
0.217,17.7564,-1.5642,-0.0758,-0.0022,0.13711
0.2145,18.2057,-1.4932,-0.0733,-0.0025,0.139221
0.2145,18.2057,-1.4932,-0.0858,0,0.141332
0.2119,17.8178,-1.3962,-0.07176,-0.0026,0.143371
0.2057,17.9031,-1.7087,-0.05128,-0.0062,0.145302
0.2057,17.9031,-1.7087,-0.08228,0,0.147187
0.2024,18.3456,-0.8457,-0.06446,-0.0033,0.148995
0.1989,17.9655,-1.6207,-0.06206,-0.0035,0.150723
0.1951,18.4088,-1.1752,-0.05904,-0.0038,0.152413
