cte,speed,angle,steer_value,cte_diff,cte_integ
0.7537,0.9359,-3.2661,-0.148002,-0.0004,0.75832
0.7533,0.9821,-3.2649,-0.147953,-0.0004,0.758232
0.7529,0.9944,-3.2637,-0.147904,-0.0004,0.75814
0.7529,0.9944,-3.2637,-0.151095,0,0.758051
0.7524,1.0776,-3.2613,-0.147036,-0.0005,0.757957
0.752,1.09,-3.341,-0.147786,-0.0004,0.757859
0.7515,1.1402,-3.2396,-0.146926,-0.0005,0.757756
0.751,1.1657,-3.2583,-0.146865,-0.0005,0.757649
0.751,1.1657,-3.2583,-0.150855,0,0.757545
0.7505,1.1926,-3.2353,-0.146794,-0.0005,0.757437
0.7499,1.2203,-3.335,-0.145922,-0.0006,0.757323
0.7494,1.2858,-3.2335,-0.14666,-0.0005,0.757204
0.7488,1.284,-3.2117,-0.145788,-0.0006,0.757081
0.7483,1.3499,-3.2302,-0.146525,-0.0005,0.756954
0.7483,1.3499,-3.2302,-0.150513,0,0.75683
0.7477,1.3613,-3.2268,-0.14564,-0.0006,0.756701
0.747,1.4195,-3.3265,-0.144757,-0.0007,0.756567
0.7464,1.436,-3.2047,-0.145483,-0.0006,0.756427
0.7458,1.5161,-3.1826,-0.145408,-0.0006,0.756284
0.7458,1.5161,-3.1826,-0.150194,0,0.756144
0.7451,1.5339,-3.1989,-0.14451,-0.0007,0.755999
0.7444,1.5644,-3.3185,-0.144425,-0.0007,0.755848
0.7437,1.6005,-3.1764,-0.144339,-0.0007,0.755692
0.7429,1.6641,-3.1743,-0.143443,-0.0008,0.75553
0.7421,1.7224,-3.1721,-0.143346,-0.0008,0.755363
0.7413,1.7962,-3.1497,-0.143249,-0.0008,0.755189
0.7405,1.8222,-3.1473,-0.143151,-0.0008,0.75501
0.7396,1.8814,-3.1449,-0.142242,-0.0009,0.754824
0.7396,1.8814,-3.1449,-0.149424,0,0.754643
0.7388,1.9369,-3.1197,-0.142926,-0.0008,0.754456
0.7378,1.9916,-3.2993,-0.141206,-0.001,0.754263
0.7369,2.0749,-3.1368,-0.141896,-0.0009,0.754063
0.7369,2.0749,-3.1368,-0.149077,0,0.753868
0.7359,2.136,-3.1111,-0.140957,-0.001,0.753666
0.7349,2.1857,-3.2906,-0.140836,-0.001,0.753458
0.7338,2.2435,-3.0876,-0.139904,-0.0011,0.753242
0.7327,2.2879,-3.0846,-0.139772,-0.0011,0.753018
0.7327,2.2879,-3.0846,-0.14855,0,0.7528
0.7316,2.3597,-3.058,-0.139617,-0.0011,0.752574
0.7305,2.4213,-3.2774,-0.139484,-0.0011,0.752342
0.7293,2.4917,-3.0541,-0.13854,-0.0012,0.752102
0.728,2.5389,-3.0508,-0.137585,-0.0013,0.751854
0.7268,2.618,-3.0272,-0.13824,-0.0012,0.751598
0.7255,2.6634,-3.0033,-0.137283,-0.0013,0.751334
0.7242,2.7522,-3.0197,-0.137126,-0.0013,0.751063
0.7242,2.7522,-3.0197,-0.147491,0,0.750707
0.7228,2.7921,-2.9918,-0.136114,-0.0014,0.750337
0.7214,2.8879,-3.2509,-0.135935,-0.0014,0.749953
0.7199,2.9171,-2.9665,-0.134945,-0.0015,0.749554
0.7184,3.012,-2.9621,-0.134754,-0.0015,0.74914
0.7184,3.012,-2.9621,-0.146713,0,0.748726
0.7169,3.0696,-2.9325,-0.13452,-0.0015,0.748297
0.7153,3.135,-3.2315,-0.133515,-0.0016,0.747852
0.7136,3.2055,-2.9267,-0.132499,-0.0017,0.74739
0.7119,3.2726,-2.9015,-0.132281,-0.0017,0.746911
0.7102,3.3372,-2.8761,-0.132062,-0.0017,0.746415
0.7085,3.4054,-2.8707,-0.13184,-0.0017,0.745902
0.7085,3.4054,-2.8707,-0.145389,0,0.745389
0.7067,3.4691,-2.8597,-0.130756,-0.0018,0.744858
0.7048,3.5378,-3.1984,-0.129711,-0.0019,0.744308
0.7028,3.6008,-2.8326,-0.128654,-0.002,0.743738
0.7009,3.6703,-2.8064,-0.129205,-0.0019,0.743149
0.7009,3.6703,-2.8064,-0.144346,0,0.74256
0.6989,3.734,-2.7938,-0.128085,-0.002,0.74195
0.6968,3.8018,-3.1723,-0.127012,-0.0021,0.74132
0.6946,3.8642,-2.7658,-0.125927,-0.0022,0.740668
0.6924,3.9328,-2.739,-0.125639,-0.0022,0.739994
0.6902,3.9939,-2.7118,-0.12535,-0.0022,0.739299
0.6902,3.9939,-2.7118,-0.14288,0,0.738604
0.688,4.0618,-2.6974,-0.124989,-0.0022,0.737888
0.6856,4.1238,-3.1357,-0.123075,-0.0024,0.737148
0.6832,4.1896,-2.6884,-0.122759,-0.0024,0.736385
0.6808,4.2533,-2.6405,-0.12244,-0.0024,0.735599
0.6783,4.3177,-2.6326,-0.121309,-0.0025,0.734789
0.6783,4.3177,-2.6326,-0.141228,0,0.733981
0.6757,4.3817,-2.5964,-0.120085,-0.0026,0.733149
0.6731,4.4455,-3.0944,-0.119739,-0.0026,0.732292
0.6704,4.5093,-2.5658,-0.118581,-0.0027,0.731408
0.6677,4.573,-2.5571,-0.11822,-0.0027,0.730499
0.6649,4.6365,-2.5282,-0.117046,-0.0028,0.729563
0.6621,4.7,-2.5192,-0.11667,-0.0028,0.728601
0.6621,4.7,-2.5192,-0.138974,0,0.727641
0.6592,4.7633,-2.4804,-0.115385,-0.0029,0.726654
0.6562,4.8262,-3.038,-0.114184,-0.003,0.725637
0.6532,4.8893,-2.4483,-0.113779,-0.003,0.724592
0.6501,4.9522,-2.4183,-0.112562,-0.0031,0.723521
0.6501,4.9522,-2.4183,-0.137255,0,0.72245
0.647,5.0151,-2.3777,-0.112035,-0.0031,0.72135
0.6437,5.0775,-2.995,-0.109992,-0.0033,0.72022
0.6405,5.1401,-2.3645,-0.110356,-0.0032,0.719061
0.6371,5.2026,-2.3135,-0.108297,-0.0034,0.717871
0.6338,5.2649,-2.3226,-0.108645,-0.0033,0.716651
0.6303,5.3271,-2.2711,-0.10657,-0.0035,0.715396
0.6303,5.3271,-2.2711,-0.134444,0,0.714144
0.6269,5.3891,-2.2279,-0.106776,-0.0034,0.712858
0.6232,5.4507,-2.9248,-0.103874,-0.0037,0.711538
0.6195,5.5126,-2.2331,-0.103368,-0.0037,0.710181
0.6195,5.5126,-2.2331,-0.132833,0,0.708827
0.6158,5.5743,-2.1479,-0.102724,-0.0037,0.70744
0.612,5.6355,-2.8845,-0.101402,-0.0038,0.706019
0.6081,5.697,-2.1318,-0.100066,-0.0039,0.704563
0.6042,5.7583,-2.0987,-0.0995272,-0.0039,0.703072
0.6002,5.8196,-2.0653,-0.0981745,-0.004,0.701545
0.5962,5.8806,-2.0518,-0.0976178,-0.004,0.699978
0.5962,5.8806,-2.0518,-0.129462,0,0.698416
0.5921,5.9416,-2.0041,-0.0960917,-0.0041,0.696817
0.5879,6.002,-2.8002,-0.0947081,-0.0042,0.695181
0.5836,6.0627,-1.966,-0.0933107,-0.0043,0.693507
0.5793,6.1233,-1.9314,-0.092709,-0.0043,0.69179
0.5749,6.1837,-1.8964,-0.0912934,-0.0044,0.690034
0.5749,6.1837,-1.8964,-0.126318,0,0.688284
0.5705,6.244,-1.846,-0.0904995,-0.0044,0.686495
0.5659,6.3038,-2.7216,-0.0882566,-0.0046,0.684666
0.5613,6.3639,-1.8262,-0.0876096,-0.0046,0.682796
0.5566,6.4239,-1.7701,-0.0861479,-0.0047,0.680879
0.5519,6.4837,-1.7539,-0.0854821,-0.0047,0.678921
0.5471,6.5434,-1.7174,-0.0840022,-0.0048,0.676922
0.5424,6.6029,-1.7007,-0.0841282,-0.0047,0.674882
0.5424,6.6029,-1.7007,-0.121525,0,0.672848
0.5378,6.6624,-1.6669,-0.0840568,-0.0046,0.670768
0.5333,6.7212,-2.6018,-0.084195,-0.0045,0.66865
0.5291,6.7805,-1.6651,-0.0859597,-0.0042,0.666497
0.5291,6.7805,-1.6651,-0.119345,0,0.664351
0.5252,6.8395,-1.7127,-0.0875374,-0.0039,0.662174
0.5215,6.8981,-2.5473,-0.0885468,-0.0037,0.659968
0.5184,6.957,-1.7521,-0.0928139,-0.0031,0.657739
0.5159,7.0157,-1.7773,-0.0971393,-0.0025,0.655493
0.5141,7.0742,-1.884,-0.102334,-0.0018,0.653238
0.5141,7.0742,-1.884,-0.116508,0,0.650983
0.5134,7.1908,-2.122,-0.110613,-0.0007,0.648729
0.5046,7.2488,-2.4764,-0.0446997,-0.0088,0.646397
0.5046,7.2488,-2.4764,-0.114867,0,0.644074
0.4992,7.3068,-0.6812,-0.0708897,-0.0054,0.641697
0.4941,7.3643,-2.4354,-0.0725379,-0.0051,0.639279
0.4941,7.3643,-2.4354,-0.113097,0,0.636871
0.4894,7.4222,-1.3771,-0.0747827,-0.0047,0.634427
0.4848,7.4796,-2.3911,-0.0748748,-0.0046,0.631948
0.4806,7.5373,-1.4332,-0.0774027,-0.0042,0.629427
0.4571,7.9373,-1.4355,0.0796218,-0.0235,0.626682
0.4513,8.0505,-1.4987,-0.061119,-0.0058,0.62389
0.4492,8.1029,2.4269,-0.0902289,-0.0021,0.621089
0.4492,8.1029,2.4269,-0.10675,0,0.618301
0.4469,8.1583,-1.8194,-0.0878402,-0.0023,0.615502
0.4444,8.2135,-2.2324,-0.0857091,-0.0025,0.612691
0.4444,8.2135,-2.2324,-0.105429,0,0.609893
0.4416,8.2694,-1.7064,-0.0824667,-0.0028,0.607067
0.4386,8.3249,-2.1994,-0.0802825,-0.003,0.604225
0.4355,8.3807,-1.6253,-0.0788866,-0.0031,0.601366
0.4324,8.4364,-1.5707,-0.0782891,-0.0031,0.598491
0.4292,8.492,-1.5358,-0.0768799,-0.0032,0.595599
0.4292,8.492,-1.5358,-0.102191,0,0.592707
0.4259,8.5475,-1.4857,-0.0751697,-0.0033,0.589797
0.4224,8.6027,-2.1184,-0.0729268,-0.0035,0.586868
0.4189,8.658,-1.4429,-0.0722821,-0.0035,0.583921
0.4153,8.7132,-1.3868,-0.0708255,-0.0036,0.580955
0.4117,8.7683,-1.3707,-0.070167,-0.0036,0.57797
0.4117,8.7683,-1.3707,-0.0986702,0,0.575002
0.4081,8.8232,-1.3178,-0.0692098,-0.0036,0.571998
0.4043,8.8778,-2.0304,-0.0669274,-0.0038,0.568974
0.4004,8.9325,-1.2939,-0.065433,-0.0039,0.56593
0.3966,8.9872,-1.2369,-0.0655468,-0.0038,0.562868
0.3927,9.0417,-1.1995,-0.0640486,-0.0039,0.559786
0.3927,9.0417,-1.1995,-0.0949404,0,0.556704
0.3887,9.0961,-1.1649,-0.0622302,-0.004,0.553602
0.3846,9.1501,-1.9372,-0.060708,-0.0041,0.55048
0.3804,9.2043,-1.1194,-0.0591738,-0.0042,0.547338
0.3763,9.2583,-1.0814,-0.0592477,-0.0041,0.544177
0.372,9.3123,-1.043,-0.0568995,-0.0043,0.540995
0.372,9.3123,-1.043,-0.0909813,0,0.537813
0.3678,9.3661,-0.9862,-0.0566411,-0.0042,0.534611
0.3634,9.4196,-1.8382,-0.0542789,-0.0044,0.531389
0.359,9.4732,-0.9797,-0.0535147,-0.0044,0.528147
0.3545,9.5267,-0.9206,-0.0519384,-0.0045,0.524884
0.35,9.5801,-0.9015,-0.0511601,-0.0045,0.521601
0.35,9.5801,-0.9015,-0.0868318,0,0.518318
0.3455,9.6334,-0.8427,-0.0500516,-0.0045,0.515016
0.3408,9.6862,-1.7345,-0.0476493,-0.0047,0.511693
0.3361,9.7393,-0.815,-0.046845,-0.0047,0.50835
0.3314,9.7922,-0.7549,-0.0460387,-0.0047,0.504987
0.3266,9.8451,-0.7348,-0.0444204,-0.0048,0.501604
0.3266,9.8451,-0.7348,-0.0824849,0,0.498249
0.3171,9.9504,-0.6742,-0.0051899,-0.0095,0.494799
0.3171,9.9504,-0.6742,-0.0808478,0,0.491378
0.3125,10.0026,0.3066,-0.0432441,-0.0046,0.487941
0.3076,10.0545,-1.5849,-0.0400085,-0.0049,0.484485
0.3027,10.1068,-0.6448,-0.0391711,-0.0049,0.481011
0.3027,10.1068,-0.6448,-0.0780237,0,0.477537
0.2978,10.159,-0.5429,-0.0379845,-0.0049,0.474045
0.2927,10.2107,-1.5143,-0.0355235,-0.0051,0.470535
0.2875,10.2627,-0.5133,-0.0338505,-0.0052,0.467005
0.2824,10.3145,-0.4518,-0.0337858,-0.0051,0.463458
0.2773,10.3663,-0.4099,-0.0329193,-0.0051,0.459893
0.2773,10.3663,-0.4099,-0.0733663,0,0.456363
0.267,10.4694,-0.3867,0.010427,-0.0103,0.45273
0.267,10.4694,-0.3867,-0.0716131,0,0.449131
0.262,10.5204,0.697,-0.0307519,-0.005,0.445519
0.2568,10.5713,-1.354,-0.0282692,-0.0052,0.441892
0.2516,10.6225,-0.3325,-0.0273813,-0.0052,0.438213
0.2516,10.6225,-0.3325,-0.0686171,0,0.434571
0.2463,10.6736,-0.2482,-0.0253214,-0.0053,0.430914
0.2409,10.7242,-1.2791,-0.0236142,-0.0054,0.427242
0.2354,10.7751,-0.1967,-0.0218954,-0.0055,0.423554
0.23,10.8259,-0.154,-0.0217852,-0.0054,0.419852
0.2246,10.8765,-0.1111,-0.0208736,-0.0054,0.416136
0.2192,10.9271,-0.1083,-0.0199566,-0.0054,0.412366
0.2192,10.9271,-0.1083,-0.0627837,0,0.408637
0.2138,10.9776,-0.0626,-0.0186696,-0.0054,0.404896
0.2082,11.0276,-1.1333,-0.0161342,-0.0056,0.401142
0.2026,11.0778,-0.0304,-0.0151975,-0.0056,0.397375
0.1971,11.128,0.033,-0.0150697,-0.0055,0.393597
0.1971,11.128,0.033,-0.0586919,0,0.389819
0.1916,11.178,0.0596,-0.013763,-0.0055,0.38603
0.1858,11.2277,-1.031,-0.0104029,-0.0058,0.382229
0.1802,11.3045,0.0923,-0.0110618,-0.0056,0.378418
0.1746,11.28,0.1763,-0.0101198,-0.0056,0.374598
0.1689,11.5,0.1598,-0.0083668,-0.0057,0.370768
0.1635,11.1071,0.1833,-0.0098432,-0.0054,0.366932
0.1635,11.1071,0.1833,-0.0526643,0,0.363143
0.158,11.453,0.1903,-0.0077299,-0.0055,0.359299
0.1522,11.6143,-0.8803,-0.0043643,-0.0058,0.355443
0.1466,11.3324,0.2431,-0.0050176,-0.0056,0.351576
0.1408,11.7441,0.3272,-0.0024493,-0.0058,0.347693
0.1408,11.7441,0.3272,-0.048461,0,0.34381
0.1354,11.3797,0.3751,-0.0043312,-0.0054,0.339912
0.1295,11.8303,-0.7752,0.0006508,-0.0059,0.335992
0.1239,11.5077,0.3281,-0.0007947,-0.0056,0.332047
0.1181,11.982,0.4526,0.0017831,-0.0058,0.328069
0.1126,11.6127,0.4165,0.0003346,-0.0055,0.324054
0.107,11.9485,0.4809,0.0021017,-0.0056,0.319983
0.107,11.9485,0.4809,-0.0422919,0,0.315919
0.1015,11.858,0.4889,0.0026612,-0.0055,0.311888
0.0958,12.0403,-0.621,0.00524,-0.0057,0.3078
0.0903,11.9241,0.5029,0.0045989,-0.0055,0.303711
0.0848,12.1035,0.5673,0.0055582,-0.0055,0.299618
0.0848,12.1035,0.5673,-0.0380325,0,0.295525
0.0793,11.9909,0.5753,0.0069276,-0.0055,0.291424
0.0736,12.2393,-0.5145,0.0095088,-0.0057,0.287312
0.0681,12.0987,0.6095,0.0088713,-0.0055,0.283187
0.0626,12.2949,0.6741,0.0098158,-0.0055,0.279242
0.0572,12.2128,0.6581,0.0099499,-0.0054,0.275301
0.0572,12.2128,0.6581,-0.0328581,0,0.271381
0.0465,12.2155,0.6851,0.0542146,-0.0107,0.267354
0.0465,12.2155,0.6851,-0.030985,0,0.26335
0.0416,12.4436,1.7917,0.0091078,-0.0049,0.259322
0.0364,12.5118,-0.3383,0.0124358,-0.0052,0.255242
0.0312,12.5472,0.664,0.0133662,-0.0052,0.251138
0.0262,12.4605,0.7472,0.0126786,-0.005,0.247014
0.021,12.7263,0.7705,0.0152131,-0.0052,0.242869
0.0161,12.608,0.7533,0.0137194,-0.0049,0.238706
0.0161,12.608,0.7533,-0.0250675,0,0.234575
0.0111,12.8827,0.7793,0.0158506,-0.005,0.230394
0.006,12.5908,-0.1904,0.0175805,-0.0051,0.226195
0.006,12.5908,-0.1904,-0.0228031,0,0.222031
0.0011,12.8112,0.8758,0.0173047,-0.0049,0.217853
-0.004,12.8233,-0.1337,0.019834,-0.0051,0.21366
-0.0091,13.0276,0.8689,0.0207648,-0.0051,0.209452
-0.0139,12.7799,0.9322,0.0192704,-0.0048,0.205196
-0.0187,12.9984,0.9555,0.0201772,-0.0048,0.200928
-0.0234,12.9665,0.9181,0.0202749,-0.0047,0.196651
-0.028,13.2598,0.9408,0.0203633,-0.0046,0.192367
-0.028,13.2598,0.9408,-0.0160121,0,0.188121
-0.0325,12.9841,0.9454,0.0208631,-0.0045,0.183869
-0.0371,13.2103,0.036,0.0225529,-0.0046,0.179571
-0.0417,13.0889,0.9579,0.0234433,-0.0046,0.175267
-0.0417,13.0889,0.9579,-0.0129304,0,0.171004
-0.0461,13.3708,1.0224,0.0231361,-0.0044,0.166739
-0.0506,13.2264,0.1131,0.024813,-0.0045,0.16247
-0.0549,13.4251,1.0147,0.0240699,-0.0043,0.158201
-0.0592,13.2853,1.0567,0.0249311,-0.0043,0.153889
-0.0634,13.5233,1.0381,0.0249823,-0.0042,0.149577
-0.0674,13.3544,1.0596,0.0242131,-0.004,0.145269
-0.0713,13.5997,1.0609,0.0242334,-0.0039,0.140966
-0.0752,13.4441,1.0417,0.0250531,-0.0039,0.136669
-0.0752,13.4441,1.0417,-0.0057217,0,0.132417
-0.079,13.7324,1.0627,0.0254873,-0.0038,0.128127
-0.0828,13.566,0.2933,0.0262956,-0.0038,0.123844
-0.0865,13.7883,1.0735,0.0262929,-0.0037,0.119571
-0.0865,13.7883,1.0735,-0.0028845,0,0.115345
-0.0901,13.6317,1.0937,0.026697,-0.0036,0.11113
-0.0938,13.9014,0.3642,0.0282874,-0.0037,0.106926
-0.0973,13.7204,1.1038,0.0274613,-0.0035,0.102687
-0.1007,13.9444,1.1435,0.0274191,-0.0034,0.098509
-0.1039,13.7785,1.1229,0.0265601,-0.0032,0.094299
-0.1039,13.7785,1.1229,0.0013765,0,0.090135
-0.1071,14.0898,1.1003,0.0277112,-0.0032,0.085988
-0.1103,13.9509,0.4707,0.0284442,-0.0032,0.081858
-0.1133,14.1267,1.1291,0.0275602,-0.003,0.077698
-0.1163,13.9525,1.1474,0.0282743,-0.003,0.073557
-0.1191,14.2655,1.1253,0.0273661,-0.0028,0.069439
-0.1191,14.2655,1.1253,0.0053727,0,0.065373
-0.1218,14.1256,1.1205,0.0276469,-0.0027,0.061331
-0.1245,14.304,0.5706,0.0283187,-0.0027,0.057313
-0.1271,14.1249,1.1275,0.0281831,-0.0026,0.053269
-0.1296,14.4405,1.1443,0.0280297,-0.0025,0.049303
-0.1319,14.2973,1.1409,0.0270586,-0.0023,0.045314
-0.1319,14.2973,1.1409,0.0090525,0,0.041375
-0.1362,14.2973,1.1128,0.0442755,-0.0043,0.037445
-0.1362,14.2973,1.1128,0.0102633,0,0.033567
-0.1381,14.6122,1.5432,0.026043,-0.0019,0.02967
-0.14,14.468,0.6929,0.0266193,-0.0019,0.025807
-0.1418,14.6583,1.0874,0.026382,-0.0018,0.02198
-0.1418,14.6583,1.0874,0.0123592,0,0.018208
-0.1435,14.4701,1.0959,0.0265027,-0.0017,0.014473
-0.1451,14.7829,0.7453,0.0262324,-0.0016,0.010776
-0.1467,14.635,1.0989,0.0267583,-0.0016,0.007117
-0.1481,14.8334,1.0921,0.0256656,-0.0014,0.003444
-0.1481,14.8334,1.0921,0.0148275,0,-0.000175
-0.1494,14.6423,1.078,0.0257151,-0.0013,-0.003751
-0.1507,14.952,0.807,0.0261984,-0.0013,-0.007284
-0.1518,14.8007,1.0792,0.0250573,-0.0011,-0.010773
-0.1528,15.004,1.0913,0.0247072,-0.001,-0.014272
-0.1537,14.8111,1.0628,0.0243425,-0.0009,-0.017725
-0.1545,15.117,1.054,0.0239628,-0.0008,-0.021128
-0.1545,15.117,1.054,0.0178975,0,-0.024475
-0.1551,14.9732,1.0354,0.0230872,-0.0006,-0.027772
-0.1557,15.1725,0.8838,0.0234718,-0.0006,-0.031018
-0.1562,14.9796,1.0135,0.0230415,-0.0005,-0.034215
-0.1565,15.2808,1.0231,0.0217915,-0.0003,-0.037415
-0.1565,15.2808,1.0231,0.019706,0,-0.04056
-0.1568,15.144,0.9811,0.022445,-0.0003,-0.04365
-0.1569,15.3391,0.929,0.0211585,-0.0001,-0.046685
-0.157,15.1473,0.9975,0.0214663,-0.0001,-0.049663
-0.157,15.4434,0.9653,0.0209641,0,-0.052641
-0.1568,15.3134,0.973,0.0196363,0.0002,-0.055563
-0.1568,15.3134,0.973,0.0215226,0,-0.058426
-0.1562,15.3143,0.9272,0.0169427,0.0006,-0.061227
-0.1562,15.3143,0.9272,0.022017,0,-0.06397
-0.1557,15.6048,0.8599,0.0182353,0.0005,-0.066653
-0.1552,15.4809,0.9868,0.0184475,0.0005,-0.069275
-0.1544,15.6671,0.8922,0.0162289,0.0008,-0.071889
-0.1544,15.6671,0.8922,0.0228848,0,-0.074448
-0.1537,15.4806,0.8421,0.0174643,0.0007,-0.076943
-0.1528,15.765,1.0085,0.0160174,0.0009,-0.079374
-0.1518,15.6463,0.8729,0.015354,0.001,-0.08174
-0.1507,15.8286,0.8368,0.0146795,0.0011,-0.084095
-0.1496,15.6461,0.8202,0.0147984,0.0011,-0.086384
-0.1496,15.6461,0.8202,0.0238216,0,-0.088616
-0.1483,15.9243,0.8063,0.013508,0.0013,-0.09078
-0.1469,15.8095,1.0319,0.0127775,0.0014,-0.092875
-0.1454,15.989,0.774,0.0120301,0.0015,-0.094901
-0.1438,15.8106,0.7558,0.0112711,0.0016,-0.096911
-0.1422,16.0824,0.7371,0.0112998,0.0016,-0.098798
-0.1422,16.0824,0.7371,0.0242885,0,-0.100685
-0.1404,15.9709,0.7188,0.0098905,0.0018,-0.102505
-0.1385,16.1482,1.0435,0.0090754,0.0019,-0.104254
-0.1366,15.9741,0.6836,0.0090532,0.0019,-0.105932
-0.1345,16.239,0.6632,0.0074039,0.0021,-0.107539
-0.1324,16.1307,0.6627,0.0073473,0.0021,-0.109073
-0.1302,16.3061,0.6214,0.0064736,0.0022,-0.110536
-0.1302,16.3061,0.6214,0.0242199,0,-0.111999
-0.128,16.1369,0.5982,0.006539,0.0022,-0.11339
-0.1255,16.3942,1.0418,0.0040205,0.0025,-0.114705
-0.1231,16.2892,0.5998,0.0047096,0.0024,-0.115996
-0.1204,16.4628,0.5368,0.0021611,0.0027,-0.117211
-0.1204,16.4628,0.5368,0.0238775,0,-0.118375
-0.1177,16.2986,0.4904,0.0021161,0.0027,-0.119461
-0.114,16.5478,1.0333,-0.0061538,0.0037,-0.120462
-0.1052,16.6179,0.4892,-0.0477473,0.0088,-0.121327
-0.1001,16.4595,0.2825,-0.0185806,0.0051,-0.122094
-0.0946,16.6982,-0.7574,-0.022264,0.0055,-0.12276
-0.0888,16.6042,-0.0282,-0.0251832,0.0058,-0.123368
-0.0825,16.7695,-0.1203,-0.0297632,0.0063,-0.123868
-0.0757,16.619,-0.1932,-0.0344046,0.0068,-0.124254
-0.0605,16.7558,-0.3077,-0.103106,0.0152,-0.124442
-0.0523,16.9214,-0.4238,-0.0479152,0.0082,-0.124548
-0.0523,16.9214,-0.4238,0.017691,0,-0.12461
-0.0438,16.7774,-0.7615,-0.0511658,0.0085,-0.124542
-0.0344,17.0003,0.8786,-0.0593263,0.0094,-0.124337
-0.0249,16.9087,-0.8428,-0.0611106,0.0095,-0.123994
-0.0249,16.9087,-0.8428,0.0148509,0,-0.123609
-0.006,16.9347,-1.0914,-0.1383,0.0189,-0.122995
-0.006,16.9347,-1.0914,0.0128342,0,-0.122342
0.0027,17.1381,-3.0212,-0.0577137,0.0087,-0.121563
0.0116,17.0675,0.7572,-0.0602905,0.0089,-0.120695
0.0204,17.2123,-1.0065,-0.0604699,0.0088,-0.119701
0.029,17.0878,-1.0709,-0.0598417,0.0086,-0.118583
0.0375,17.2905,-1.0754,-0.0600157,0.0085,-0.117343
0.0458,17.2078,-1.0597,-0.059378,0.0083,-0.11602
0.0458,17.2078,-1.0597,0.0068861,0,-0.114661
0.0541,17.3595,-1.0481,-0.0604918,0.0083,-0.113182
0.0624,17.2435,0.6085,-0.0614815,0.0083,-0.111585
