cte,speed,angle,steer_value,cte_diff,cte_integ
0.7598,0.438,0,-0.15196,0,0.7598
0.7598,0.876,0,-0.15196,0,0.7598
0.7598,1.314,-3.3627,-0.15196,0,0.7598
0.7598,1.752,-3.3627,-0.15196,0,0.7598
0.7598,2.628,-3.3627,-0.15196,0,0.7598
0.7598,3.504,-3.3627,-0.15196,0,0.7598
0.7598,3.504,-3.3627,-0.15196,0,0.7598
0.7598,3.942,-3.3627,-0.15196,0,0.7598
0.7598,4.38,-3.3627,-0.15196,0,0.7598
0.7598,4.818,-3.3627,-0.15196,0,0.7598
0.7598,5.256,-3.3627,-0.15196,0,0.7598
0.7598,5.256,-3.3627,-0.15196,0,0.7598
0.7598,5.694,-3.3627,-0.15196,0,0.7598
0.7598,6.132,-3.3627,-0.15196,0,0.7598
0.7599,6.57,-3.3627,-0.15218,0.0001,0.759807
0.7598,6.7858,-3.3627,-0.15176,-0.0001,0.759806
0.7598,4.8702,-3.3682,-0.15196,0,0.759806
0.7597,3.1877,-3.3577,-0.15174,-0.0001,0.7598
0.7596,1.6872,-3.3627,-0.15172,-0.0001,0.759789
0.7595,0.4794,-3.3572,-0.1517,-0.0001,0.759775
0.7595,0.5915,-3.3567,-0.1519,0,0.759762
0.7595,0.5915,-3.3567,-0.1519,0,0.75975
0.7593,1.2374,-3.3612,-0.15146,-0.0002,0.75973
0.7592,1.618,-3.3612,-0.15164,-0.0001,0.759708
0.7591,1.7587,-3.3502,-0.15162,-0.0001,0.759684
0.7589,1.7272,-3.3547,-0.15138,-0.0002,0.759654
0.7587,1.5616,-3.3542,-0.15134,-0.0002,0.759619
0.7586,1.3339,-3.3482,-0.15152,-0.0001,0.759582
0.7584,1.0546,-3.3472,-0.15128,-0.0002,0.759541
0.7582,0.8266,-3.3517,-0.15124,-0.0002,0.759497
0.758,0.6394,-3.3457,-0.1512,-0.0002,0.759448
0.758,0.6394,-3.3457,-0.1516,0,0.759403
0.7578,0.5345,-3.3437,-0.15116,-0.0002,0.759355
0.7576,0.5654,-3.3537,-0.15112,-0.0002,0.759303
0.7573,0.6394,-3.3427,-0.15086,-0.0003,0.759246
0.7571,0.7016,-3.3417,-0.15102,-0.0002,0.759186
0.7568,0.7171,-3.3352,-0.15076,-0.0003,0.759122
0.7565,0.7592,-3.3392,-0.1507,-0.0003,0.759053
0.7562,0.7563,-3.3327,-0.15064,-0.0003,0.758979
0.7559,0.7565,-3.3312,-0.15058,-0.0003,0.758903
0.7559,0.7565,-3.3312,-0.15118,0,0.758829
0.7556,0.8263,-3.3282,-0.15052,-0.0003,0.758752
0.7553,0.8368,-3.3432,-0.15046,-0.0003,0.758672
0.7549,0.8305,-3.3267,-0.15018,-0.0004,0.758586
0.7545,0.9109,-3.3252,-0.1501,-0.0004,0.758496
0.7545,0.9109,-3.3252,-0.1509,0,0.758409
0.7541,0.9362,-3.3162,-0.15002,-0.0004,0.758317
0.7537,0.9584,-3.3362,-0.14994,-0.0004,0.758221
0.7533,0.9913,-3.3142,-0.14986,-0.0004,0.75812
0.7529,1.0404,-3.3122,-0.14978,-0.0004,0.758016
0.7529,1.0404,-3.3122,-0.15058,0,0.757916
0.7524,1.082,-3.3082,-0.14948,-0.0005,0.75781
0.7519,1.1337,-3.3282,-0.14938,-0.0005,0.757698
0.7514,1.1458,-3.3007,-0.14928,-0.0005,0.757581
0.7509,1.1743,-3.2982,-0.14918,-0.0005,0.75746
0.7504,1.2157,-3.2957,-0.14908,-0.0005,0.757334
0.7499,1.2837,-3.2932,-0.14898,-0.0005,0.757204
0.7499,1.2837,-3.2932,-0.14998,0,0.757078
0.7493,1.3068,-3.2882,-0.14866,-0.0006,0.756946
0.7487,1.3743,-3.3132,-0.14854,-0.0006,0.756808
0.7481,1.403,-3.2802,-0.14842,-0.0006,0.756666
0.7475,1.4327,-3.2772,-0.1483,-0.0006,0.756518
0.7468,1.4744,-3.2742,-0.14796,-0.0007,0.756363
0.7468,1.4744,-3.2742,-0.14936,0,0.756214
0.7461,1.5158,-3.2627,-0.14782,-0.0007,0.756058
0.7454,1.5582,-3.2977,-0.14768,-0.0007,0.755897
0.7447,1.6057,-3.2592,-0.14754,-0.0007,0.75573
0.744,1.6743,-3.2557,-0.1474,-0.0007,0.755557
0.7432,1.783,-3.2522,-0.14704,-0.0008,0.755378
0.7432,1.783,-3.2522,-0.14864,0,0.755204
0.7423,1.8313,-3.2397,-0.14666,-0.0009,0.755023
0.7414,1.8812,-3.2797,-0.14648,-0.0009,0.754833
0.7406,1.9107,-3.2302,-0.14652,-0.0008,0.754638
0.7397,1.9764,-3.2257,-0.14614,-0.0009,0.754436
0.7387,2.0221,-3.2267,-0.14574,-0.001,0.754227
0.7378,2.0919,-3.2172,-0.14576,-0.0009,0.754011
0.7368,2.125,-3.2072,-0.14536,-0.001,0.753787
0.7368,2.125,-3.2072,-0.14736,0,0.753569
0.7358,2.1776,-3.1977,-0.14516,-0.001,0.753344
0.7347,2.2426,-3.2477,-0.14474,-0.0011,0.753111
0.7336,2.293,-3.1927,-0.14452,-0.0011,0.75287
0.7336,2.293,-3.1927,-0.14672,0,0.752635
0.7325,2.3568,-3.1767,-0.1443,-0.0011,0.752393
0.7313,2.424,-3.2317,-0.14386,-0.0012,0.752142
0.7301,2.499,-3.1712,-0.14362,-0.0012,0.751882
