cte,speed,angle,steer_value,cte_diff,cte_integ
0.7301,3.4254,-1.3464,-0.06901,-0.002,0.751327
0.7301,3.4254,-1.3464,-0.07301,0,0.751068
0.729,3.4903,-1.2889,-0.0707,-0.0011,0.750802
0.7267,3.6221,-1.3889,-0.06807,-0.0023,0.750515
0.7256,3.6902,-1.3312,-0.07036,-0.0011,0.750222
0.7244,3.7556,-1.2654,-0.07004,-0.0012,0.749922
0.7232,3.8217,-1.3227,-0.06992,-0.0012,0.749615
0.7219,3.8857,-1.3147,-0.06959,-0.0013,0.7493
0.7219,3.8857,-1.3147,-0.07219,0,0.748992
0.7206,3.952,-1.3034,-0.06946,-0.0013,0.748677
0.7193,4.0152,-1.3684,-0.06933,-0.0013,0.748354
0.718,4.081,-1.3002,-0.0692,-0.0013,0.748024
0.7166,4.1447,-1.2969,-0.06886,-0.0014,0.747686
0.7152,4.2095,-1.2937,-0.06872,-0.0014,0.74734
0.7138,4.2736,-1.2852,-0.06858,-0.0014,0.746987
0.7138,4.2736,-1.2852,-0.07138,0,0.746642
0.7123,4.3378,-1.2782,-0.06823,-0.0015,0.746288
0.7108,4.4018,-1.3482,-0.06808,-0.0015,0.745926
0.7093,4.4657,-1.2694,-0.06793,-0.0015,0.745556
0.7077,4.5294,-1.2657,-0.06757,-0.0016,0.745177
0.7077,4.5294,-1.2657,-0.07077,0,0.744656
0.7045,4.6565,-1.2529,-0.06405,-0.0032,0.744103
0.7045,4.6565,-1.2529,-0.07045,0,0.74355
0.7029,4.7199,-1.1649,-0.06709,-0.0016,0.742981
0.7012,4.7831,-1.3249,-0.06672,-0.0017,0.742395
0.6995,4.8463,-1.2409,-0.06655,-0.0017,0.741792
0.6959,4.9721,-1.2317,-0.06239,-0.0036,0.741153
0.6941,5.0349,-1.2274,-0.06581,-0.0018,0.740496
0.6922,5.0975,-1.1234,-0.06542,-0.0019,0.73982
0.6903,5.16,-1.2089,-0.06523,-0.0019,0.739125
0.6884,5.2224,-1.1992,-0.06504,-0.0019,0.738411
0.6864,5.2846,-1.1944,-0.06464,-0.002,0.737677
0.6864,5.2846,-1.1944,-0.06864,0,0.736943
0.6844,5.3467,-1.1797,-0.06444,-0.002,0.736189
0.6824,5.4087,-1.2797,-0.06424,-0.002,0.735415
0.6803,5.4706,-1.1747,-0.06383,-0.0021,0.734619
0.6782,5.5323,-1.1697,-0.06362,-0.0021,0.733802
0.6782,5.5323,-1.1697,-0.06782,0,0.732986
0.676,5.5939,-1.1542,-0.0632,-0.0022,0.732148
0.6738,5.6554,-1.2592,-0.06298,-0.0022,0.731288
0.6715,5.7168,-1.1437,-0.06255,-0.0023,0.730405
0.6693,5.778,-1.1382,-0.06253,-0.0022,0.729501
0.6693,5.778,-1.1382,-0.06693,0,0.728598
0.6669,5.8391,-1.1269,-0.06189,-0.0024,0.727671
0.6646,5.9001,-1.2369,-0.06186,-0.0023,0.726722
0.6621,5.961,-1.1109,-0.06121,-0.0025,0.725749
0.6597,6.0217,-1.1102,-0.06117,-0.0024,0.724764
0.6572,6.0823,-1.0939,-0.06072,-0.0025,0.723757
0.6547,6.1428,-1.0929,-0.06047,-0.0025,0.722734
0.6521,6.2032,-1.0817,-0.06001,-0.0026,0.721687
0.6521,6.2032,-1.0817,-0.06521,0,0.720647
0.6495,6.2634,-1.0639,-0.05975,-0.0026,0.719581
0.6469,6.3235,-1.1939,-0.05949,-0.0026,0.718491
0.6442,6.3835,-1.0574,-0.05902,-0.0027,0.717377
0.6414,6.4434,-1.0509,-0.05854,-0.0028,0.716237
0.6414,6.4434,-1.0509,-0.06414,0,0.715097
0.6387,6.5031,-1.0272,-0.05847,-0.0027,0.713933
0.6358,6.5627,-1.1672,-0.05778,-0.0029,0.712743
0.633,6.6222,-1.0254,-0.0577,-0.0028,0.711528
0.6303,6.6816,-1.0082,-0.05763,-0.0027,0.710289
0.6279,6.7408,-1.0062,-0.05799,-0.0024,0.709026
0.6279,6.7408,-1.0062,-0.06279,0,0.707767
0.6239,6.859,-1.0134,-0.05439,-0.004,0.706471
0.6224,6.9178,-1.1334,-0.05924,-0.0015,0.705163
0.6209,7.0352,-1.0447,-0.05909,-0.0015,0.703844
0.6212,7.0937,-1.0447,-0.06272,0.0003,0.702532
0.6212,7.0937,-1.0447,-0.06212,0,0.701228
0.6222,7.1521,-1.1317,-0.06422,0.001,0.699938
0.6241,7.2104,-1.1167,-0.06621,0.0019,0.698671
0.6182,7.2685,-1.1692,-0.05002,-0.0059,0.697349
0.6154,7.3265,-1.2189,-0.05594,-0.0028,0.695999
0.6154,7.3265,-1.2189,-0.06154,0,0.694654
0.613,7.3844,-0.9622,-0.0565,-0.0024,0.69329
0.611,7.4422,-1.1022,-0.0571,-0.002,0.691911
0.6093,7.4999,-0.9762,-0.05753,-0.0017,0.69052
0.6078,7.5575,-0.9912,-0.05778,-0.0015,0.689119
0.6066,7.6149,-1.0019,-0.05826,-0.0012,0.687711
0.6066,7.6149,-1.0019,-0.06066,0,0.686309
0.6056,7.6722,-1.0202,-0.05856,-0.001,0.684908
0.6019,8.1264,-1.0802,-0.05279,-0.0037,0.68347
0.6016,8.2389,-1.0277,-0.05956,-0.0003,0.682035
0.6015,8.2949,-0.8834,-0.05995,-0.0001,0.680606
0.6013,8.3508,-1.0527,-0.05973,-0.0002,0.679175
0.6008,8.4623,-1.0624,-0.05908,-0.0005,0.677745
0.6005,8.5178,-1.0569,-0.05945,-0.0003,0.676319
0.6002,8.5733,-1.0407,-0.05942,-0.0003,0.674897
0.5998,8.6286,-1.0499,-0.05918,-0.0004,0.673478
0.5994,8.6838,-1.0492,-0.05914,-0.0004,0.672062
0.5989,8.7389,-1.0432,-0.05889,-0.0005,0.670649
0.5989,8.7389,-1.0432,-0.05989,0,0.669236
0.5978,8.8488,-1.0359,-0.05758,-0.0011,0.66782
0.5978,8.8488,-1.0359,-0.05978,0,0.666412
0.5973,8.9035,-1.0032,-0.05873,-0.0005,0.665008
0.5966,8.9582,-1.0582,-0.05826,-0.0007,0.663605
0.596,9.0127,-1.0319,-0.0584,-0.0006,0.662196
0.596,9.0127,-1.0319,-0.0596,0,0.660796
0.5952,9.0671,-1.0237,-0.05792,-0.0008,0.659397
0.5945,9.1215,-1.0537,-0.05805,-0.0007,0.658001
0.5937,9.1757,-1.0117,-0.05777,-0.0008,0.656607
0.5928,9.2297,-1.0149,-0.05748,-0.0009,0.655214
0.5919,9.2837,-1.0079,-0.05739,-0.0009,0.653832
0.5919,9.2837,-1.0079,-0.05919,0,0.65245
0.591,9.3376,-0.9984,-0.0573,-0.0009,0.65107
0.59,9.3913,-1.0434,-0.057,-0.001,0.649703
0.589,9.445,-0.9962,-0.0569,-0.001,0.648337
0.5879,9.4985,-0.9887,-0.05659,-0.0011,0.646972
0.5867,9.5519,-0.9862,-0.05627,-0.0012,0.645607
0.5867,9.5519,-0.9862,-0.05867,0,0.644255
0.5856,9.6052,-0.9704,-0.05636,-0.0011,0.642892
0.5843,9.6584,-1.0304,-0.05583,-0.0013,0.641529
0.583,9.7115,-0.9727,-0.0557,-0.0013,0.640166
0.5804,9.8174,-0.9594,-0.05284,-0.0026,0.63879
0.5789,9.8701,-0.9562,-0.05489,-0.0015,0.637413
0.5775,9.9228,-0.8847,-0.05495,-0.0014,0.636036
0.5775,9.9228,-0.8847,-0.05775,0,0.634673
0.576,9.9754,-0.9374,-0.0546,-0.0015,0.633295
0.5744,10.0278,-1.0074,-0.05424,-0.0016,0.631916
0.5728,10.0801,-0.9287,-0.05408,-0.0016,0.630536
0.5711,10.1323,-0.9197,-0.05371,-0.0017,0.629154
0.5694,10.1844,-0.9157,-0.05354,-0.0017,0.627771
0.5676,10.2364,-0.9064,-0.05316,-0.0018,0.62637
0.5676,10.2364,-0.9064,-0.05676,0,0.625001
0.5658,10.2883,-0.8927,-0.05298,-0.0018,0.623614
0.5639,10.3401,-0.9827,-0.05259,-0.0019,0.622224
0.5639,10.3401,-0.9827,-0.05639,0,0.620851
0.562,10.3918,-0.8784,-0.0524,-0.0019,0.619476
0.56,10.4434,-0.9734,-0.052,-0.002,0.618117
0.5579,10.4948,-0.8737,-0.05159,-0.0021,0.616755
0.5558,10.5462,-0.8637,-0.05138,-0.0021,0.615391
0.5537,10.5975,-0.8534,-0.05117,-0.0021,0.614025
0.5515,10.6486,-0.8482,-0.05075,-0.0022,0.612656
0.5515,10.6486,-0.8482,-0.05515,0,0.611307
0.5493,10.6997,-0.8324,-0.05053,-0.0022,0.609936
0.547,10.7506,-0.9424,-0.0501,-0.0023,0.608562
0.5446,10.8014,-0.8269,-0.04966,-0.0024,0.607184
0.5422,10.8521,-0.8162,-0.04942,-0.0024,0.605803
0.5397,10.9028,-0.8052,-0.04897,-0.0025,0.604418
0.5372,10.9533,-0.7992,-0.04872,-0.0025,0.603008
0.5346,11.0037,-0.7879,-0.04826,-0.0026,0.601594
0.532,11.054,-0.7817,-0.048,-0.0026,0.600176
0.5293,11.1042,-0.7702,-0.04753,-0.0027,0.598754
0.5239,11.2043,-0.7637,-0.04159,-0.0054,0.5973
0.521,11.2813,-0.7519,-0.0463,-0.0029,0.595817
0.5182,11.2566,-0.6034,-0.04622,-0.0028,0.59433
0.5153,11.4777,-0.7212,-0.04573,-0.0029,0.592837
0.5124,11.0814,-0.7192,-0.04544,-0.0029,0.59134
0.5094,11.4294,-0.7069,-0.04494,-0.003,0.589837
0.5094,11.4294,-0.7069,-0.05094,0,0.588359
0.5063,11.5939,-0.6872,-0.04443,-0.0031,0.586875
0.5033,11.3029,-0.8372,-0.04433,-0.003,0.585387
0.5001,11.7134,-0.6744,-0.04361,-0.0032,0.583867
0.5001,11.7134,-0.6744,-0.05001,0,0.582373
0.4936,11.8462,-0.6539,-0.03636,-0.0065,0.58084
0.4904,11.3929,-0.8139,-0.04264,-0.0032,0.579302
0.4904,11.3929,-0.8139,-0.04904,0,0.577792
0.4836,11.7074,-0.6297,-0.03476,-0.0068,0.576214
0.4653,11.9464,-0.7897,-0.00993,-0.0183,0.57448
0.4615,12.1426,-0.4327,-0.03855,-0.0038,0.572737
0.4578,12.1149,0.1881,-0.03838,-0.0037,0.570985
0.4541,12.1551,-0.5274,-0.03801,-0.0037,0.569223
0.4503,12.1724,-0.5232,-0.03743,-0.0038,0.567447
0.4464,12.3803,-0.5139,-0.03684,-0.0039,0.565632
0.4425,12.2531,-0.4994,-0.03645,-0.0039,0.563818
0.4385,12.311,-0.4847,-0.03585,-0.004,0.561979
0.4346,12.3696,-0.4749,-0.03566,-0.0039,0.560116
0.4346,12.3696,-0.4749,-0.04346,0,0.55825
0.4305,12.4991,-0.4552,-0.03485,-0.0041,0.556343
0.4263,12.5052,-0.6502,-0.03423,-0.0042,0.554384
0.4263,12.5052,-0.6502,-0.04263,0,0.552406
0.4221,12.5357,-0.4194,-0.03381,-0.0042,0.550445
0.418,12.5347,-0.6294,-0.0336,-0.0041,0.548471
0.4137,12.7239,-0.4089,-0.03277,-0.0043,0.546454
0.4094,12.6131,-0.4037,-0.03234,-0.0043,0.544418
0.4051,12.6642,-0.3829,-0.03191,-0.0043,0.542359
0.4051,12.6642,-0.3829,-0.04051,0,0.540317
0.4007,12.8095,-0.3614,-0.03127,-0.0044,0.538246
0.3962,12.9139,-0.5764,-0.03062,-0.0045,0.536142
0.3917,12.8106,-0.3454,-0.03017,-0.0045,0.533993
0.3872,12.8682,-0.3292,-0.02972,-0.0045,0.531809
0.3827,12.954,-0.3179,-0.02927,-0.0045,0.529617
0.3827,12.954,-0.3179,-0.03827,0,0.527428
0.3781,13.0132,-0.2954,-0.02861,-0.0046,0.525194
0.3735,13.0968,-0.5204,-0.02815,-0.0046,0.522916
0.3688,13.1282,-0.2789,-0.02748,-0.0047,0.520596
0.3642,13.0456,-0.2674,-0.02722,-0.0046,0.518233
0.3595,13.2127,-0.2507,-0.02655,-0.0047,0.515826
0.3548,13.2588,-0.2442,-0.02608,-0.0047,0.513376
0.3548,13.2588,-0.2442,-0.03548,0,0.51093
0.35,13.3173,-0.2157,-0.0254,-0.0048,0.508441
0.3452,13.2345,-0.4507,-0.02492,-0.0048,0.505904
0.3257,13.4119,-0.1987,0.00643,-0.0195,0.503183
0.3208,13.5587,-0.1867,-0.02228,-0.0049,0.500413
0.316,13.6313,0.5971,-0.022,-0.0048,0.4976
0.3112,13.673,-0.1207,-0.02152,-0.0048,0.494746
0.3112,13.673,-0.1207,-0.03112,0,0.491898
0.3064,13.5806,-0.1017,-0.02104,-0.0048,0.489002
0.3014,13.7194,-0.3417,-0.02014,-0.005,0.486064
0.2662,13.9401,-0.0897,0.04378,-0.0352,0.482781
0.2611,14.0744,-0.0672,-0.01591,-0.0051,0.479455
0.2611,14.0744,-0.0672,-0.02611,0,0.476138
0.2509,14.2118,0.0386,-0.00469,-0.0102,0.472728
0.2509,14.2118,0.0386,-0.02509,0,0.469318
0.2458,14.1151,0.3191,-0.01438,-0.0051,0.465866
0.2407,14.2451,-0.1909,-0.01387,-0.0051,0.462373
0.2356,14.3697,0.0768,-0.01336,-0.0051,0.458839
0.2304,14.3836,0.0896,-0.01264,-0.0052,0.455264
0.2304,14.3836,0.0896,-0.02304,0,0.451701
0.2254,14.2904,0.1203,-0.01254,-0.005,0.448088
0.2202,14.4186,-0.1397,-0.01162,-0.0052,0.444434
0.215,14.5379,0.1228,-0.0111,-0.0052,0.440741
0.2099,14.5607,0.1458,-0.01079,-0.0051,0.43701
0.2048,14.4643,0.1588,-0.01028,-0.0051,0.433254
0.1997,14.592,0.1666,-0.00977,-0.0051,0.429462
0.1945,14.7036,0.1793,-0.00905,-0.0052,0.425632
0.1895,14.7371,0.1921,-0.00895,-0.005,0.421752
0.1844,14.6363,0.2101,-0.00824,-0.0051,0.417836
0.1794,14.7648,0.2126,-0.00794,-0.005,0.413886
0.1743,14.8679,0.2303,-0.00723,-0.0051,0.409901
0.1743,14.8679,0.2303,-0.01743,0,0.405933
0.1693,14.9116,0.2556,-0.00693,-0.005,0.401932
0.1643,14.8067,0.0006,-0.00643,-0.005,0.397899
0.1593,14.9368,0.2631,-0.00593,-0.005,0.393816
0.1543,15.0311,0.2756,-0.00543,-0.005,0.389701
0.1493,15.0841,0.2881,-0.00493,-0.005,0.385555
0.1444,14.9753,0.3006,-0.00464,-0.0049,0.38136
0.1396,15.1079,0.3131,-0.00436,-0.0048,0.377136
0.1347,15.193,0.3203,-0.00367,-0.0049,0.372883
0.1347,15.193,0.3203,-0.01347,0,0.368651
0.1251,15.1424,0.3446,0.00669,-0.0096,0.364344
0.1251,15.1424,0.3446,-0.01251,0,0.360058
0.1204,15.278,0.6036,-0.00264,-0.0047,0.355747
0.1156,15.3535,0.1236,-0.00196,-0.0048,0.351388
0.111,15.4239,0.3703,-0.0019,-0.0046,0.347005
0.1063,15.3078,0.3873,-0.00123,-0.0047,0.342598
0.1017,15.4471,0.3888,-0.00097,-0.0046,0.338169
0.1017,15.4471,0.3888,-0.01017,0,0.333764
0.0971,15.5129,0.4121,-0.00051,-0.0046,0.329338
0.0834,15.6152,0.1821,0.01906,-0.0137,0.3248
0.0789,15.6707,0.4236,0.00111,-0.0045,0.320243
0.0703,15.634,0.9128,0.01017,-0.0086,0.315626
0.0661,15.7819,0.4641,0.00179,-0.0042,0.310994
0.0661,15.7819,0.4641,-0.00661,0,0.306416
0.0619,15.8268,0.4811,0.00221,-0.0042,0.301825
0.0578,15.9225,0.2711,0.00242,-0.0041,0.297221
0.0537,15.7951,0.4916,0.00283,-0.0041,0.292605
0.0497,15.9482,0.4968,0.00303,-0.004,0.287978
0.0457,15.9815,0.5071,0.00343,-0.004,0.283341
0.0417,16.0863,0.5121,0.00383,-0.004,0.278664
0.0417,16.0863,0.5121,-0.00417,0,0.274018
0.0379,15.9546,0.5321,0.00381,-0.0038,0.269364
0.034,16.1136,0.3321,0.0044,-0.0039,0.264703
0.0302,16.1345,0.5316,0.00458,-0.0038,0.260004
0.0265,16.2492,0.5463,0.00475,-0.0037,0.255333
0.0265,16.2492,0.5463,-0.00265,0,0.250694
0.0228,16.1125,0.5551,0.00512,-0.0037,0.246018
0.0192,16.2783,0.3701,0.00528,-0.0036,0.241374
0.0156,16.2858,0.5643,0.00564,-0.0036,0.236877
0.0121,16.4111,0.5683,0.00579,-0.0035,0.232383
0.0087,16.2688,0.5773,0.00593,-0.0034,0.227892
0.0054,16.4424,0.5811,0.00606,-0.0033,0.223405
0.0025,16.435,0.5846,0.00555,-0.0029,0.218927
-0.0005,16.5724,0.5878,0.00605,-0.003,0.214458
-0.0005,16.5724,0.5878,5e-05,0,0.210028
-0.0017,16.4233,0.5876,0.00257,-0.0012,0.205626
-0.003,16.6065,0.4376,0.0029,-0.0013,0.20125
-0.0039,16.5822,0.5006,0.00219,-0.0009,0.196865
-0.0044,16.7335,0.5088,0.00144,-0.0005,0.192516
-0.0044,16.7335,0.5088,0.00044,0,0.188209
-0.0049,16.5756,0.4723,0.00149,-0.0005,0.183897
-0.0041,16.7709,0.4473,-0.00119,0.0008,0.179635
-0.0027,16.7265,0.4736,-0.00253,0.0014,0.175428
-0.0027,16.7265,0.4736,0.00027,0,0.171264
0.0052,16.7251,0.3731,-0.01632,0.0079,0.167222
0.0052,16.7251,0.3731,-0.00052,0,0.163223
0.0084,16.9363,0.0283,-0.00724,0.0032,0.159256
0.0122,16.8673,0.4233,-0.00882,0.0038,0.155371
0.0166,17.0585,0.2553,-0.01046,0.0044,0.151575
0.0214,16.8701,0.2158,-0.01174,0.0048,0.147872
0.0214,16.8701,0.2158,-0.00214,0,0.144214
0.0263,17.105,0.1428,-0.01243,0.0049,0.14065
0.0313,17.0018,0.3828,-0.01313,0.005,0.137136
0.0363,17.2258,0.1256,-0.01363,0.005,0.133718
0.0413,17.0076,0.1081,-0.01413,0.005,0.130396
0.0413,17.0076,0.1081,-0.00413,0,0.127121
0.0463,17.2779,0.0831,-0.01463,0.005,0.123942
0.0514,17.128,0.3331,-0.01534,0.0051,0.120861
0.0565,17.3957,0.0706,-0.01585,0.0051,0.117878
0.0616,17.1378,0.0528,-0.01636,0.0051,0.114946
0.0667,17.4508,0.0401,-0.01687,0.0051,0.112113
0.0667,17.4508,0.0401,-0.00667,0,0.109328
0.0718,17.2506,0.0146,-0.01738,0.0051,0.106789
0.077,17.5655,0.2696,-0.0181,0.0052,0.104351
0.0822,17.266,0.0018,-0.01862,0.0052,0.102013
0.0874,17.624,-0.0162,-0.01914,0.0052,0.099775
0.0925,17.3728,-0.0292,-0.01945,0.0051,0.097588
0.0925,17.3728,-0.0292,-0.00925,0,0.095449
0.0978,17.7326,-0.0499,-0.02038,0.0053,0.093413
0.1029,17.3946,0.2051,-0.02049,0.0051,0.09178
0.1082,17.7919,-0.0732,-0.02142,0.0053,0.090251
0.1133,17.4937,-0.0759,-0.02153,0.0051,0.088773
0.1186,17.8949,-0.0992,-0.02246,0.0053,0.08745
0.1237,17.5211,-0.1019,-0.02257,0.0051,0.086178
0.1289,17.9544,-0.1252,-0.02329,0.0052,0.085009
0.134,17.6162,-0.1279,-0.0236,0.0051,0.083942
0.1391,18.0488,-0.1459,-0.02411,0.0051,0.082977
0.1391,18.0488,-0.1459,-0.01391,0,0.082064
0.1442,17.655,-0.1664,-0.02462,0.0051,0.081202
0.1494,18.1068,0.0886,-0.02534,0.0052,0.080442
0.1494,18.1068,0.0886,-0.01494,0,0.079734
0.1545,17.7501,-0.1972,-0.02565,0.0051,0.079129
0.1597,18.1931,0.0628,-0.02637,0.0052,0.078627
0.1647,17.7998,-0.2049,-0.02647,0.005,0.078226
0.1699,18.252,-0.2229,-0.02739,0.0052,0.077928
0.1749,17.8915,-0.2254,-0.02749,0.005,0.077732
0.1799,18.3326,-0.2484,-0.02799,0.005,0.077636
0.1849,17.9484,-0.2509,-0.02849,0.005,0.077641
0.1849,17.9484,-0.2509,-0.01849,0,0.077696
0.1899,18.3939,-0.2759,-0.02899,0.005,0.077852
0.1998,18.4701,-0.0259,-0.03978,0.0099,0.078107
0.2047,18.0971,-0.2884,-0.03027,0.0049,0.078461
0.2047,18.0971,-0.2884,-0.02047,0,0.078865
0.2096,18.5335,-0.3204,-0.03076,0.0049,0.079368
0.2144,18.1784,-0.0754,-0.03104,0.0048,0.079969
0.2193,18.6061,-0.3327,-0.03173,0.0049,0.080669
0.224,18.2448,-0.3397,-0.0318,0.0047,0.081465
0.224,18.2448,-0.3397,-0.0224,0,0.082309
0.2287,18.6711,-0.3587,-0.03227,0.0047,0.083249
0.2334,18.3222,-0.1237,-0.03274,0.0047,0.084236
0.238,18.7409,-0.3704,-0.033,0.0046,0.085365
0.2426,18.3912,-0.3822,-0.03346,0.0046,0.08654
0.2471,18.8067,-0.3887,-0.03371,0.0045,0.087807
0.2471,18.8067,-0.3887,-0.02471,0,0.089122
0.2515,18.4658,-0.4064,-0.03395,0.0044,0.090527
0.256,18.8746,-0.1814,-0.0346,0.0045,0.092024
0.2603,18.5363,-0.4124,-0.03463,0.0043,0.09361
0.2647,18.9404,-0.4287,-0.03527,0.0044,0.09524
0.2688,18.6092,-0.4294,-0.03508,0.0041,0.096957
0.273,19.0069,-0.4454,-0.0357,0.0042,0.098853
0.2771,18.6802,-0.4407,-0.03591,0.0041,0.100835
0.2811,19.0724,-0.4562,-0.03611,0.004,0.102943
0.2811,19.0724,-0.4562,-0.02811,0,0.105093
0.285,18.7519,-0.4664,-0.0363,0.0039,0.107282
0.2889,19.138,-0.2664,-0.03669,0.0039,0.109552
0.2927,18.8228,-0.4712,-0.03687,0.0038,0.111901
0.2965,19.2029,-0.4809,-0.03725,0.0038,0.114329
0.2965,19.2029,-0.4809,-0.02965,0,0.116797
0.3002,18.8937,-0.4949,-0.03742,0.0037,0.119342
0.3038,19.2678,-0.3049,-0.03758,0.0036,0.121963
0.3073,18.964,-0.4992,-0.03773,0.0035,0.124619
0.3073,18.964,-0.4992,-0.03073,0,0.127313
0.3108,19.3323,-0.5069,-0.03808,0.0035,0.130081
0.3142,19.0341,-0.3319,-0.03822,0.0034,0.132921
0.3175,19.3966,-0.5157,-0.03835,0.0033,0.135831
0.3207,19.1037,-0.5192,-0.03847,0.0032,0.138773
0.3238,19.4607,-0.5224,-0.03858,0.0031,0.141783
0.3269,19.1731,-0.5254,-0.03889,0.0031,0.14486
0.3269,19.1731,-0.5254,-0.03269,0,0.147973
0.3298,19.5247,-0.5359,-0.03878,0.0029,0.15115
0.3327,19.2415,-0.3809,-0.03907,0.0029,0.15439
0.3355,19.5886,-0.5332,-0.03915,0.0028,0.157691
0.3381,19.3097,-0.5404,-0.03901,0.0026,0.161047
0.3407,19.6523,-0.5424,-0.03927,0.0026,0.164459
0.3432,19.3774,-0.5389,-0.03932,0.0025,0.167896
