cte,speed,angle,steer_value,cte_diff,cte_integ
0.4153,12.3233,-0.6234,-0.03938,-0.0043,0.539764
0.4109,12.3788,-0.5589,-0.03889,-0.0044,0.53773
0.4065,12.3628,-0.5482,-0.03845,-0.0044,0.535693
0.4065,12.3628,-0.5482,-0.04065,0,0.533682
0.402,12.5486,-0.5249,-0.03795,-0.0045,0.531649
0.3975,12.4438,-0.5799,-0.0375,-0.0045,0.52959
0.393,12.4868,-0.5124,-0.03705,-0.0045,0.527486
0.3883,12.6575,-0.5012,-0.03648,-0.0047,0.525351
0.3836,12.7467,-0.4899,-0.03601,-0.0047,0.523184
0.3789,12.628,-0.4757,-0.03554,-0.0047,0.520982
0.3741,12.6749,-0.4639,-0.03501,-0.0048,0.518777
0.3693,12.8466,-0.4522,-0.03453,-0.0048,0.51653
0.3644,12.909,-0.4389,-0.03399,-0.0049,0.514234
0.3595,12.8621,-0.4269,-0.0335,-0.0049,0.511891
0.3595,12.8621,-0.4269,-0.03595,0,0.509551
0.3545,12.9284,-0.4012,-0.03295,-0.005,0.507164
0.3495,12.8672,-0.4624,-0.03245,-0.005,0.50473
0.3445,13.0266,-0.3874,-0.03195,-0.005,0.50225
0.3393,13.1544,-0.3749,-0.03133,-0.0052,0.499718
0.3342,13.1123,-0.3624,-0.03087,-0.0051,0.49714
0.329,13.1078,-0.3469,-0.0303,-0.0052,0.494514
0.329,13.1078,-0.3469,-0.0329,0,0.491893
0.3238,13.2818,-0.3212,-0.02978,-0.0052,0.489226
0.3133,13.271,-0.3862,-0.02608,-0.0105,0.486454
0.3079,13.3058,-0.3082,-0.02809,-0.0054,0.48364
0.3079,13.3058,-0.3082,-0.03079,0,0.480832
0.3026,13.4476,-0.2659,-0.02761,-0.0053,0.477979
0.2972,13.3843,-0.3334,-0.02702,-0.0054,0.475079
0.2918,13.4673,-0.2539,-0.02648,-0.0054,0.472133
0.2863,13.4643,-0.2392,-0.02588,-0.0055,0.469132
0.2808,13.6024,-0.2257,-0.02533,-0.0055,0.466084
0.2754,13.5534,-0.2107,-0.02484,-0.0054,0.462991
0.2698,13.6392,-0.1969,-0.02418,-0.0056,0.459852
0.2642,13.6915,-0.1847,-0.02362,-0.0056,0.456666
0.2586,13.7652,-0.1682,-0.02306,-0.0056,0.453434
0.253,13.7671,-0.1542,-0.0225,-0.0056,0.450146
0.253,13.7671,-0.1542,-0.0253,0,0.446869
0.2474,13.8395,-0.1262,-0.02194,-0.0056,0.443559
0.2417,13.8769,-0.1962,-0.02132,-0.0057,0.440204
0.236,13.941,-0.1122,-0.02075,-0.0057,0.436818
0.2303,13.932,-0.0967,-0.02018,-0.0057,0.433388
0.2246,14.0256,-0.0824,-0.01961,-0.0057,0.429915
0.2246,14.0256,-0.0824,-0.02246,0,0.426457
0.2131,14.124,-0.0539,-0.01556,-0.0115,0.422899
0.2131,14.124,-0.0539,-0.02131,0,0.419341
0.2073,14.1075,0.0473,-0.01783,-0.0058,0.41574
0.2015,14.2052,-0.0964,-0.01725,-0.0058,0.412114
0.1957,14.2192,-0.0094,-0.01667,-0.0058,0.408447
0.1899,14.2971,0.0051,-0.01609,-0.0058,0.40474
0.1899,14.2971,0.0051,-0.01899,0,0.40107
0.1841,14.2827,0.0341,-0.01551,-0.0058,0.397361
0.1783,14.3818,-0.0384,-0.01493,-0.0058,0.393614
0.1724,14.3912,0.0486,-0.01429,-0.0059,0.389808
0.1666,14.4701,0.0631,-0.01376,-0.0058,0.385964
0.1666,14.4701,0.0631,-0.01666,0,0.382141
0.1549,14.5562,0.0923,-0.00964,-0.0117,0.378223
0.1491,14.5604,0.0198,-0.01201,-0.0058,0.374269
0.1491,14.5604,0.0198,-0.01491,0,0.370337
0.1432,14.6429,0.1361,-0.01137,-0.0059,0.366369
0.1374,14.6319,0.0636,-0.01084,-0.0058,0.362367
0.1316,14.7292,0.1521,-0.01026,-0.0058,0.358331
0.1316,14.7292,0.1521,-0.01316,0,0.35432
0.1257,14.7272,0.1798,-0.00962,-0.0059,0.350275
0.1199,14.815,0.1073,-0.00909,-0.0058,0.346172
0.1141,14.8042,0.1958,-0.00851,-0.0058,0.342037
0.1083,14.9006,0.2091,-0.00793,-0.0058,0.337871
0.1083,14.9006,0.2091,-0.01083,0,0.333732
0.1025,14.8929,0.2381,-0.00735,-0.0058,0.329563
0.0967,14.9863,0.1656,-0.00677,-0.0058,0.325364
0.091,14.9737,0.2526,-0.00625,-0.0057,0.321108
0.0853,15.0711,0.2671,-0.00568,-0.0057,0.316824
0.0795,15.0578,0.2801,-0.00505,-0.0058,0.312511
0.0739,15.1567,0.2943,-0.00459,-0.0056,0.308172
0.0739,15.1567,0.2943,-0.00739,0,0.303864
0.0683,15.1399,0.3216,-0.00403,-0.0056,0.299531
0.0626,15.241,0.2516,-0.00341,-0.0057,0.295172
0.057,15.2219,0.3356,-0.0029,-0.0056,0.29079
0.0514,15.326,0.3511,-0.00234,-0.0056,0.286352
0.0514,15.326,0.3511,-0.00514,0,0.281946
0.0459,15.3036,0.3778,-0.00184,-0.0055,0.277518
0.0404,15.4102,0.3078,-0.00129,-0.0055,0.273069
0.0349,15.3844,0.3903,-0.00074,-0.0055,0.268565
0.0241,15.4659,0.4041,0.00299,-0.0108,0.264022
0.0187,15.5783,0.4178,0.00083,-0.0054,0.259461
0.0187,15.5783,0.4178,-0.00187,0,0.2549
0.0134,15.5453,0.4571,0.00131,-0.0053,0.250322
0.0081,15.6612,0.3896,0.00184,-0.0053,0.245727
0.0029,15.6267,0.4691,0.00231,-0.0052,0.241117
-0.0023,15.7448,0.4823,0.00283,-0.0052,0.236492
-0.0023,15.7448,0.4823,0.00023,0,0.231905
-0.0074,15.705,0.5071,0.00329,-0.0051,0.227305
-0.0125,15.8274,0.4421,0.0038,-0.0051,0.222694
-0.0175,15.7856,0.5186,0.00425,-0.005,0.218072
-0.0224,15.9105,0.5313,0.00469,-0.0049,0.213401
-0.0274,15.8631,0.5426,0.00524,-0.005,0.208721
-0.0322,15.9924,0.5536,0.00562,-0.0048,0.204034
-0.0369,15.9431,0.5673,0.00604,-0.0047,0.199383
-0.0416,16.0752,0.5768,0.00651,-0.0047,0.194728
-0.0463,16.0195,0.5873,0.00698,-0.0047,0.190026
-0.0508,16.1564,0.5991,0.00733,-0.0045,0.185322
-0.0553,16.0992,0.6108,0.00778,-0.0045,0.180616
-0.0553,16.0992,0.6108,0.00553,0,0.175954
-0.0597,16.2391,0.6308,0.00817,-0.0044,0.171292
-0.0641,16.1742,0.5746,0.00861,-0.0044,0.166586
-0.0684,16.3196,0.6406,0.00899,-0.0043,0.161882
-0.0725,16.2533,0.6516,0.0093,-0.0041,0.157182
-0.0767,16.4023,0.6611,0.00977,-0.0042,0.152485
-0.0807,16.3271,0.6688,0.01007,-0.004,0.147795
-0.0807,16.3271,0.6688,0.00807,0,0.143152
-0.0845,16.4823,0.6881,0.01035,-0.0038,0.138518
-0.0876,16.4058,0.6381,0.01031,-0.0031,0.133901
-0.0902,16.565,0.6951,0.01032,-0.0026,0.129306
-0.0902,16.565,0.6951,0.00902,0,0.12476
-0.0922,16.478,0.6943,0.01022,-0.002,0.120243
-0.0936,16.6447,0.6618,0.01006,-0.0014,0.115712
-0.0944,16.5561,0.6918,0.00984,-0.0008,0.111223
-0.0946,16.7278,0.6878,0.00956,-0.0002,0.106782
-0.0945,16.6265,0.6823,0.0094,0.0001,0.102392
-0.0945,16.6265,0.6823,0.00945,0,0.098054
-0.0934,16.8074,0.6713,0.00879,0.0011,0.093778
-0.0917,16.7036,0.6726,0.00832,0.0017,0.089571
-0.0895,16.8914,0.6561,0.00785,0.0022,0.085386
-0.0867,16.7719,0.6443,0.00727,0.0028,0.081281
-0.0833,16.9715,0.6326,0.00663,0.0034,0.077315
-0.0793,16.8474,0.6181,0.00593,0.004,0.073443
-0.0793,16.8474,0.6181,0.00793,0,0.069571
-0.0747,17.0571,0.5846,0.00517,0.0046,0.065798
-0.0698,16.9125,0.6346,0.00453,0.0049,0.062128
-0.0648,17.1387,0.5656,0.00398,0.005,0.058562
-0.0597,16.9848,0.5496,0.00342,0.0051,0.055102
-0.0545,17.2267,0.5358,0.00285,0.0052,0.051749
-0.0494,17.0455,0.5218,0.00239,0.0051,0.048501
-0.044,17.3097,0.5076,0.0017,0.0054,0.045363
-0.0386,17.1142,0.4961,0.00116,0.0054,0.042335
-0.0331,17.3983,0.4788,0.00056,0.0055,0.039418
-0.0277,17.1723,0.4653,7e-05,0.0054,0.036611
-0.0277,17.1723,0.4653,0.00277,0,0.033804
-0.022,17.4811,0.4381,-0.00065,0.0057,0.03111
-0.0164,17.2399,0.5056,-0.00116,0.0056,0.028529
-0.0105,17.57,0.4201,-0.0019,0.0059,0.026064
-0.0048,17.2975,0.4073,-0.00237,0.0057,0.023713
-0.0048,17.2975,0.4073,0.00048,0,0.021419
0.0012,17.6518,0.3771,-0.00312,0.006,0.019185
0.0071,17.3655,0.4483,-0.00366,0.0059,0.017125
0.0131,17.7383,0.3583,-0.00431,0.006,0.015125
0.0191,17.4225,0.3448,-0.00491,0.006,0.013243
0.0253,17.8176,0.3286,-0.00563,0.0062,0.011481
