cte,speed,angle,steer_value,cte_diff,cte_integ
0.2996,12.757,-0.3548,-0.029352,-0.0055,0.474224
0.2834,12.4968,-0.161,-0.014568,-0.0162,0.47117
0.2779,13.0074,-0.2975,-0.026748,-0.0055,0.468084
0.2725,12.5891,0.0721,-0.02622,-0.0054,0.464944
0.2392,12.7758,-0.2324,0.011256,-0.0333,0.461492
0.2392,12.7758,-0.2324,-0.028704,0,0.458058
0.2337,13.3039,0.7177,-0.021444,-0.0055,0.454612
0.2112,13.5636,-0.2813,0.001656,-0.0225,0.451007
0.2055,13.109,-0.0998,-0.01782,-0.0057,0.447361
0.2055,13.109,-0.0998,-0.02466,0,0.443724
0.1997,13.615,-0.0092,-0.017004,-0.0058,0.440029
0.194,13.2447,-0.1802,-0.01644,-0.0057,0.436286
0.1881,13.7227,0.0112,-0.015492,-0.0059,0.432493
0.1824,13.2733,0.0253,-0.015048,-0.0057,0.428654
0.1766,13.7731,0.049,-0.014232,-0.0058,0.424767
0.1766,13.7731,0.049,-0.021192,0,0.42088
0.1708,13.4822,0.0805,-0.013536,-0.0058,0.416946
0.1649,13.9042,-0.0935,-0.012708,-0.0059,0.412965
0.1592,13.4491,0.0979,-0.012264,-0.0057,0.408939
0.1533,13.9527,0.1186,-0.011316,-0.0059,0.404867
0.1533,13.9527,0.1186,-0.018396,0,0.400851
0.1476,13.6567,0.1534,-0.010872,-0.0057,0.396794
0.1417,14.0914,-0.0236,-0.009924,-0.0059,0.392693
0.136,13.6229,0.1645,-0.00948,-0.0057,0.388552
0.1301,14.1312,0.1882,-0.008532,-0.0059,0.384352
0.1301,14.1312,0.1882,-0.015612,0,0.380168
0.1185,14.2786,0.223,-0.0003,-0.0116,0.375886
0.1129,13.7938,0.046,-0.006828,-0.0056,0.371566
0.1129,13.7938,0.046,-0.013548,0,0.367264
0.107,14.3058,0.2656,-0.00576,-0.0059,0.362903
0.1013,14.0059,0.0976,-0.005316,-0.0057,0.358505
0.0955,14.4569,0.2923,-0.0045,-0.0058,0.354068
0.0955,14.4569,0.2923,-0.01146,0,0.349652
0.0899,13.9646,0.3238,-0.004068,-0.0056,0.345201
0.0841,14.4797,0.1498,-0.003132,-0.0058,0.340713
0.0785,14.1798,0.3346,-0.0027,-0.0056,0.336191
0.0727,14.6353,0.358,-0.001764,-0.0058,0.331611
0.0727,14.6353,0.358,-0.008724,0,0.327054
0.0616,14.6531,0.3922,0.005928,-0.0111,0.322409
0.0616,14.6531,0.3922,-0.007392,0,0.317788
0.0562,14.35,0.5845,-0.000264,-0.0054,0.313138
0.0452,14.3059,0.2515,0.007776,-0.011,0.308403
0.0396,14.8265,0.4297,0.001968,-0.0056,0.303612
0.0343,14.5158,0.6307,0.002244,-0.0053,0.298793
0.0289,14.9901,0.4855,0.003012,-0.0054,0.293946
0.0237,14.4769,0.4924,0.003396,-0.0052,0.289074
0.0184,14.9997,0.5116,0.004152,-0.0053,0.284205
0.0184,14.9997,0.5116,-0.002208,0,0.279394
0.0133,14.6775,0.5401,0.004524,-0.0051,0.274561
0.008,15.164,0.3811,0.0054,-0.0053,0.269706
0.003,14.647,0.5494,0.00564,-0.005,0.264831
-0.0022,15.171,0.5713,0.006504,-0.0052,0.259936
-0.0071,14.8396,0.5773,0.006732,-0.0049,0.254992
-0.0121,15.3335,0.5989,0.007452,-0.005,0.25003
-0.0121,15.3335,0.5989,0.001452,0,0.245101
-0.0169,14.8143,0.6226,0.007788,-0.0048,0.240157
-0.0218,15.3382,0.4726,0.008496,-0.0049,0.235198
-0.0265,15.008,0.631,0.00882,-0.0047,0.230226
-0.0313,15.4995,0.6487,0.009516,-0.0048,0.225242
-0.0313,15.4995,0.6487,0.003756,0,0.220293
-0.0359,14.9804,0.6742,0.009828,-0.0046,0.215335
-0.0405,15.5032,0.5302,0.01038,-0.0046,0.210367
-0.045,15.1773,0.682,0.0108,-0.0045,0.205392
-0.0495,15.6629,0.6958,0.01134,-0.0045,0.200372
-0.0538,15.1457,0.7063,0.011616,-0.0043,0.195347
-0.0581,15.667,0.7198,0.012132,-0.0043,0.190318
-0.0581,15.667,0.7198,0.006972,0,0.185328
-0.0665,15.8244,0.7396,0.01806,-0.0084,0.180254
-0.0665,15.8244,0.7396,0.00798,0,0.17522
-0.0704,15.3106,0.8878,0.013128,-0.0039,0.170188
-0.0744,15.83,0.6358,0.013728,-0.004,0.165157
-0.0744,15.83,0.6358,0.008928,0,0.160167
-0.0782,15.51,0.7795,0.013944,-0.0038,0.155181
-0.0821,15.9848,0.6595,0.014532,-0.0039,0.150199
-0.0858,15.4749,0.7849,0.014736,-0.0037,0.145222
-0.0894,15.9923,0.7996,0.015048,-0.0036,0.140253
-0.0929,15.6719,0.8047,0.015348,-0.0035,0.135292
-0.0964,16.1442,0.8125,0.015768,-0.0035,0.130341
-0.0997,15.6383,0.82,0.015924,-0.0033,0.125401
-0.0997,15.6383,0.82,0.011964,0,0.120461
-0.1029,16.1536,0.8344,0.016188,-0.0032,0.115535
-0.106,15.8316,0.7354,0.01644,-0.0031,0.110624
-0.1091,16.3025,0.841,0.016812,-0.0031,0.105729
-0.1091,16.3025,0.841,0.013092,0,0.10088
-0.112,15.8007,0.8566,0.01692,-0.0029,0.096051
-0.1149,16.3139,0.7636,0.017268,-0.0029,0.091193
-0.1176,15.9895,0.8593,0.017352,-0.0027,0.086355
-0.1203,16.4594,0.868,0.017676,-0.0027,0.081539
-0.1228,15.9621,0.8701,0.017736,-0.0025,0.076747
-0.1252,16.4728,0.8782,0.017904,-0.0024,0.071981
-0.1275,16.1459,0.8797,0.01806,-0.0023,0.067241
-0.1275,16.1459,0.8797,0.0153,0,0.062501
-0.1297,16.6149,0.8878,0.018204,-0.0022,0.05779
-0.1318,16.1223,0.8188,0.018336,-0.0021,0.053108
-0.1334,16.6305,0.8914,0.017928,-0.0016,0.048462
-0.1343,16.301,0.8947,0.017196,-0.0009,0.043857
-0.1346,16.769,0.8845,0.016512,-0.0003,0.039302
-0.1346,16.769,0.8845,0.016152,0,0.034747
-0.1344,16.2816,0.8491,0.015888,0.0002,0.030246
-0.1335,16.787,0.8401,0.01494,0.0009,0.02586
-0.132,16.4546,0.8335,0.01404,0.0015,0.021544
-0.132,16.4546,0.8335,0.01584,0,0.01739
-0.1298,16.9216,0.7873,0.012936,0.0022,0.013313
-0.1238,16.9422,0.8323,0.007656,0.006,0.00935
-0.1198,16.607,0.7597,0.009576,0.004,0.00576
-0.1151,17.0727,0.6277,0.008172,0.0047,0.002217
-0.11,16.5975,0.6757,0.00708,0.0051,-0.00122
-0.11,16.5975,0.6757,0.0132,0,-0.004432
-0.1042,17.0963,0.6133,0.005544,0.0058,-0.007529
-0.0979,16.758,0.7663,0.004188,0.0063,-0.010563
-0.0908,17.2224,0.5749,0.002376,0.0071,-0.013468
-0.0839,16.7541,0.541,0.001788,0.0069,-0.016247
-0.0839,16.7541,0.541,0.010068,0,-0.018967
-0.0767,17.2492,0.481,0.000564,0.0072,-0.021558
-0.062,17.3705,0.688,-0.0102,0.0147,-0.023944
-0.0547,16.9099,0.4504,-0.002196,0.0073,-0.026257
-0.0472,17.4007,0.1813,-0.003336,0.0075,-0.028437
-0.0472,17.4007,0.1813,0.005664,0,-0.030558
-0.0398,17.0562,0.3529,-0.004104,0.0074,-0.032548
-0.0321,17.517,0.5779,-0.005388,0.0077,-0.034402
-0.0246,17.0647,0.3337,-0.006048,0.0075,-0.036181
-0.0168,17.5511,0.3016,-0.007344,0.0078,-0.037825
-0.0092,17.2031,0.2851,-0.008016,0.0076,-0.039334
-0.0092,17.2031,0.2851,0.001104,0,-0.040786
-0.0013,17.6621,0.2359,-0.009324,0.0079,-0.0421
0.0064,17.219,0.4639,-0.010008,0.0077,-0.043337
0.0144,17.7003,0.2032,-0.011328,0.008,-0.044378
0.0222,17.349,0.1861,-0.012024,0.0078,-0.045285
0.0303,17.8055,0.1531,-0.013356,0.0081,-0.046111
0.0381,17.3726,0.1357,-0.013932,0.0078,-0.0468
0.0381,17.3726,0.1357,-0.004572,0,-0.047432
0.0541,17.4939,0.088,-0.025692,0.016,-0.047846
0.0541,17.4939,0.088,-0.006492,0,-0.04826
0.0622,17.9473,-0.206,-0.017184,0.0081,-0.048537
0.0701,17.5255,0.274,-0.017892,0.0079,-0.048677
0.0701,17.5255,0.274,-0.008412,0,-0.048761
0.0782,17.9946,-0.011,-0.019104,0.0081,-0.048706
0.0862,17.6379,0.226,-0.019944,0.008,-0.048571
0.0943,18.0877,-0.0413,-0.021036,0.0081,-0.048244
0.1023,17.6777,-0.0623,-0.021876,0.008,-0.047837
0.1104,18.1395,-0.0896,-0.022968,0.0081,-0.047295
0.1184,17.7814,-0.1106,-0.023808,0.008,-0.046563
0.1184,17.7814,-0.1106,-0.014208,0,-0.045775
0.1344,17.8292,-0.1589,-0.035328,0.016,-0.044774
0.1426,18.2828,0.0811,-0.026952,0.0082,-0.043637
0.1505,17.9244,-0.4469,-0.02754,0.0079,-0.042369
0.1585,18.3642,-0.2375,-0.02862,0.008,-0.040968
0.1585,18.3642,-0.2375,-0.01902,0,-0.039567
0.1663,17.9796,-0.2792,-0.029316,0.0078,-0.038037
0.1744,18.4242,-0.0392,-0.030648,0.0081,-0.036373
0.1822,18.0676,-0.2966,-0.031224,0.0078,-0.034581
0.1901,18.5008,-0.3299,-0.032292,0.0079,-0.032658
0.1901,18.5008,-0.3299,-0.022812,0,-0.030686
0.2056,18.5635,-0.371,-0.043272,0.0155,-0.028509
0.2056,18.5635,-0.371,-0.024672,0,-0.026332
0.2132,18.2107,-0.6455,-0.034704,0.0076,-0.024031
0.2209,18.6362,-0.1805,-0.035748,0.0077,-0.021604
0.2284,18.2765,-0.4313,-0.036408,0.0075,-0.019055
0.236,18.7007,-0.4574,-0.03744,0.0076,-0.016382
0.2433,18.3541,-0.4739,-0.037956,0.0073,-0.013636
0.2508,18.7705,-0.4997,-0.039096,0.0075,-0.010769
0.258,18.4229,-0.5126,-0.0396,0.0072,-0.007784
0.2652,18.836,-0.5411,-0.040464,0.0072,-0.004682
0.2723,18.4974,-0.5537,-0.041196,0.0071,-0.001464
0.2793,18.9037,-0.5753,-0.041916,0.007,0.001867
0.2793,18.9037,-0.5753,-0.033516,0,0.005241
0.2862,18.5678,-0.6116,-0.042624,0.0069,0.008684
0.2931,18.9694,-0.4016,-0.043452,0.0069,0.01228
0.2999,18.6405,-0.6293,-0.044148,0.0068,0.015944
0.3066,19.0357,-0.65,-0.044832,0.0067,0.019714
0.3066,19.0357,-0.65,-0.036792,0,0.023524
0.3131,18.7114,-0.6845,-0.045372,0.0065,0.027399
0.3196,19.1011,-0.4835,-0.046152,0.0065,0.031377
0.326,18.7829,-0.698,-0.0468,0.0064,0.035458
0.3323,19.1664,-0.7175,-0.047436,0.0063,0.039639
0.3384,18.8536,-0.7337,-0.047928,0.0061,0.043917
0.3384,18.8536,-0.7337,-0.040608,0,0.04823
0.3503,18.9242,-0.7619,-0.056316,0.0119,0.052697
0.3503,18.9242,-0.7619,-0.042036,0,0.057197
0.356,19.2959,-0.9716,-0.04956,0.0057,0.061754
0.3615,18.9943,-0.6146,-0.04998,0.0055,0.066398
0.367,19.3603,-0.8027,-0.05064,0.0055,0.071128
0.367,19.3603,-0.8027,-0.04404,0,0.075889
0.3723,19.0641,-0.8297,-0.051036,0.0053,0.080703
