cte,speed,angle,steer_value,cte_diff,cte_integ
0.5681,3.1342,-14.0912,-0.5681,-0.0066,0.708786
0.5614,3.2179,-13.9312,-0.5614,-0.0067,0.706802
0.5544,3.2826,-13.7662,-0.5544,-0.007,0.704748
0.5473,3.3584,-13.5987,-0.5473,-0.0071,0.702623
0.5473,3.3584,-13.5987,-0.5473,0,0.700498
0.54,3.4175,-13.2462,-0.54,-0.0073,0.6983
0.5326,3.4864,-13.2462,-0.5326,-0.0074,0.696028
0.525,3.5553,-13.0637,-0.525,-0.0076,0.69368
0.525,3.5553,-13.0637,-0.525,0,0.691332
0.5172,3.6092,-12.6887,-0.5172,-0.0078,0.688906
0.5093,3.6877,-12.6887,-0.5093,-0.0079,0.686401
0.5012,3.7393,-12.4937,-0.5012,-0.0081,0.683815
0.4929,3.8174,-12.2962,-0.4929,-0.0083,0.681146
0.4845,3.8708,-12.0937,-0.4845,-0.0084,0.678393
0.4759,3.9465,-11.8862,-0.4759,-0.0086,0.675554
0.4582,4.0758,-11.6762,-0.4582,-0.0177,0.672538
0.4582,4.0758,-11.6762,-0.4582,0,0.669521
0.4491,4.1338,-11.0187,-0.4491,-0.0091,0.666415
0.4399,4.2042,-11.0187,-0.4399,-0.0092,0.663217
0.4399,4.2042,-11.0187,-0.4399,0,0.660025
0.4305,4.2645,-10.5612,-0.4305,-0.0094,0.656744
0.421,4.3315,-10.5612,-0.421,-0.0095,0.65337
0.4113,4.3942,-10.3262,-0.4113,-0.0097,0.649905
0.4015,4.459,-10.0887,-0.4015,-0.0098,0.646342
0.3914,4.5228,-9.8462,-0.3914,-0.0101,0.642683
0.3813,4.5869,-9.6012,-0.3813,-0.0101,0.638928
0.371,4.6507,-9.3487,-0.371,-0.0103,0.635076
0.371,4.6507,-9.3487,-0.371,0,0.631237
0.35,4.7783,-8.8387,-0.35,-0.021,0.627194
0.3393,4.8415,-8.8387,-0.3393,-0.0107,0.623052
0.3393,4.8415,-8.8387,-0.3393,0,0.61891
0.3284,4.9052,-8.0462,-0.3284,-0.0109,0.614666
0.3174,4.9685,-8.0462,-0.3174,-0.011,0.61032
0.3063,5.0317,-7.7737,-0.3063,-0.0111,0.605872
0.2951,5.0947,-7.4987,-0.2951,-0.0112,0.601312
0.2837,5.1577,-7.2212,-0.2837,-0.0114,0.596646
0.2606,5.283,-6.9412,-0.2606,-0.0231,0.591759
0.2606,5.283,-6.9412,-0.2606,0,0.586882
0.2489,5.3458,-6.0787,-0.2489,-0.0117,0.581899
0.2371,5.4083,-6.0787,-0.2371,-0.0118,0.576821
0.2252,5.4706,-5.7862,-0.2252,-0.0119,0.571635
0.2132,5.5327,-5.4912,-0.2132,-0.012,0.566329
0.2132,5.5327,-5.4912,-0.2132,0,0.561036
0.2012,5.5949,-4.8937,-0.2012,-0.012,0.555636
0.1891,5.6567,-4.8937,-0.1891,-0.0121,0.550129
0.1769,5.7184,-4.5937,-0.1769,-0.0122,0.5445
0.1646,5.78,-4.2912,-0.1646,-0.0123,0.538762
0.1646,5.78,-4.2912,-0.1646,0,0.533039
0.1399,5.9027,-3.6787,-0.1399,-0.0247,0.527084
0.1274,5.9637,-3.6787,-0.1274,-0.0125,0.521021
0.1274,5.9637,-3.6787,-0.1274,0,0.514974
0.1149,6.0247,-2.7487,-0.1149,-0.0125,0.50882
0.1024,6.0856,-2.7487,-0.1024,-0.0125,0.502541
0.0898,6.1462,-2.4362,-0.0898,-0.0126,0.496171
0.0898,6.1462,-2.4362,-0.0898,0,0.48982
0.0773,6.2067,-1.8087,-0.0773,-0.0125,0.483365
0.0647,6.267,-1.8087,-0.0647,-0.0126,0.476784
0.0522,6.3272,-1.4962,-0.0522,-0.0125,0.470099
0.0396,6.3872,-1.1812,-0.0396,-0.0126,0.463308
0.0396,6.3872,-1.1812,-0.0396,0,0.456539
0.0146,6.5067,-0.5537,-0.0146,-0.025,0.449542
0.0146,6.5067,-0.5537,-0.0146,0,0.442568
0.0021,6.5661,0.0713,-0.0021,-0.0125,0.435518
-0.0103,6.6254,0.0713,0.0103,-0.0124,0.428344
-0.0226,6.6846,0.3838,0.0226,-0.0123,0.421073
-0.0348,6.7436,0.6938,0.0348,-0.0122,0.413706
-0.0468,6.8025,1.0013,0.0468,-0.012,0.406246
-0.0589,6.8611,1.3063,0.0589,-0.0121,0.398665
-0.0711,6.9196,1.6063,0.0711,-0.0122,0.390991
-0.0838,6.9779,1.9088,0.0838,-0.0127,0.38322
-0.0838,6.9779,1.9088,0.0838,0,0.37548
-0.097,7.0358,2.5313,0.097,-0.0132,0.36764
-0.1109,7.0938,2.5313,0.1109,-0.0139,0.359694
-0.1259,7.1516,2.8613,0.1259,-0.015,0.351631
-0.1419,7.2091,3.2088,0.1419,-0.016,0.343442
-0.1925,7.2664,3.5838,0.1925,-0.0506,0.334782
-0.1711,7.3235,3.9838,0.1711,0.0214,0.326373
-0.1718,7.3788,5.2488,0.1718,-0.0007,0.317995
-0.1718,7.3788,5.2488,0.1718,0,0.309656
-0.1736,7.4357,4.7313,0.1736,-0.0018,0.301299
-0.1765,7.4927,4.7313,0.1765,-0.0029,0.292953
-0.1802,7.5497,4.7763,0.1802,-0.0037,0.284612
-0.1802,7.5497,4.7763,0.1802,0,0.276313
-0.1845,7.6066,4.9413,0.1845,-0.0043,0.268015
-0.1894,7.6636,4.9413,0.1894,-0.0049,0.259668
-0.1946,7.7204,5.0488,0.1946,-0.0052,0.251361
-0.2,7.777,5.1713,0.2,-0.0054,0.243
-0.2055,7.8335,5.3013,0.2055,-0.0055,0.234632
