cte,speed,angle,steer_value,cte_diff,cte_integ
0.7334,2.6261,-2.164,-0.102988,-0.001,0.752966
0.7323,2.7085,-2.1412,-0.102065,-0.0011,0.752691
0.7323,2.7085,-2.1412,-0.110851,0,0.752416
0.7301,2.8449,-2.1153,-0.093016,-0.0022,0.752119
0.7301,2.8449,-2.1153,-0.110601,0,0.751822
0.729,2.9088,-1.8891,-0.101676,-0.0011,0.751514
0.729,2.9088,-1.8891,-0.11046,0,0.751206
0.7278,2.9846,-2.1056,-0.100724,-0.0012,0.750886
0.7266,3.0684,-2.3252,-0.100588,-0.0012,0.750554
0.7266,3.0684,-2.3252,-0.110171,0,0.750222
0.7253,3.1325,-2.0784,-0.0996238,-0.0013,0.749877
0.7253,3.1325,-2.0784,-0.110007,0,0.749532
0.724,3.198,-2.0543,-0.0994587,-0.0013,0.749174
0.7226,3.2663,-2.3138,-0.0985001,-0.0014,0.748802
0.7213,3.332,-2.0501,-0.0991509,-0.0013,0.748417
0.7198,3.3995,-2.0262,-0.0973808,-0.0015,0.748016
0.7184,3.4639,-2.0424,-0.0980201,-0.0014,0.747601
0.7184,3.4639,-2.0424,-0.109199,0,0.747187
0.7169,3.5317,-2.0142,-0.0970279,-0.0015,0.746758
0.7154,3.5954,-2.2937,-0.0968557,-0.0015,0.746314
0.7138,3.6644,-1.9894,-0.0958727,-0.0016,0.745855
0.7122,3.729,-1.9851,-0.095689,-0.0016,0.74538
0.7106,3.796,-1.9605,-0.0955044,-0.0016,0.744889
0.7106,3.796,-1.9605,-0.10828,0,0.744399
0.7089,3.8595,-1.9513,-0.0944846,-0.0017,0.743892
0.7071,3.9268,-2.2707,-0.0934783,-0.0018,0.743367
0.7054,3.989,-1.9258,-0.0940813,-0.0017,0.742826
0.7054,3.989,-1.9258,-0.107654,0,0.742287
0.7036,4.056,-1.9157,-0.0930465,-0.0018,0.741731
0.7017,4.1187,-2.255,-0.0920278,-0.0019,0.741157
0.6998,4.1842,-1.8898,-0.0918082,-0.0019,0.740565
0.6959,4.3124,-1.8644,-0.0753867,-0.0039,0.739934
0.6939,4.3764,-1.8589,-0.0903542,-0.002,0.739284
0.6939,4.3764,-1.8589,-0.106322,0,0.738636
0.6919,4.4403,-1.8225,-0.0900884,-0.002,0.737969
0.6919,4.4403,-1.8225,-0.106055,0,0.737302
0.6898,4.5041,-1.8159,-0.0890108,-0.0021,0.736616
0.6876,4.5677,-2.215,-0.0879555,-0.0022,0.735909
0.6876,4.5677,-2.215,-0.10552,0,0.735204
0.6854,4.6313,-1.7626,-0.087664,-0.0022,0.734479
0.6832,4.6946,-2.2017,-0.0874066,-0.0022,0.733732
0.6809,4.7579,-1.7553,-0.0863382,-0.0023,0.732964
0.6809,4.7579,-1.7553,-0.1047,0,0.7322
0.6785,4.8211,-1.7221,-0.0852206,-0.0024,0.731412
0.6761,4.8841,-2.1812,-0.0849402,-0.0024,0.730603
0.6737,4.947,-1.6942,-0.0846586,-0.0024,0.729772
0.6712,5.0098,-1.6872,-0.083566,-0.0025,0.728919
0.6712,5.0098,-1.6872,-0.103523,0,0.728068
0.65,5.5077,-1.6528,0.0682497,-0.0212,0.727005
0.6408,5.692,-2.1518,-0.0267727,-0.0092,0.725853
0.6383,5.7496,2.1426,-0.0800638,-0.0025,0.724676
0.6283,5.9934,-0.233,-0.019,-0.01,0.723401
0.6283,5.9934,-0.233,-0.0989364,0,0.722129
0.6258,6.0541,-0.0387,-0.0786216,-0.0025,0.720832
0.623,6.1136,-2.0371,-0.0758756,-0.0028,0.719513
0.62,6.1738,-1.5292,-0.0739082,-0.003,0.718164
0.6169,6.234,-1.4606,-0.0727294,-0.0031,0.716787
0.6136,6.2941,-1.4114,-0.0707289,-0.0033,0.715377
0.6103,6.3541,-1.3819,-0.0703269,-0.0033,0.713938
0.6035,6.4738,-1.3319,-0.0415718,-0.0068,0.712435
0.6001,6.5335,-1.3218,-0.068355,-0.0034,0.710901
0.5966,6.593,-0.603,-0.0671268,-0.0035,0.709336
0.5933,6.6524,-1.2725,-0.0683169,-0.0033,0.707738
0.5933,6.6524,-1.2725,-0.0946372,0,0.706144
0.5902,6.7117,-1.2716,-0.0694461,-0.0031,0.704523
0.5872,6.7706,-1.9296,-0.0698636,-0.003,0.702872
0.5845,6.8296,-1.2998,-0.0719099,-0.0027,0.701198
0.5821,6.8886,-1.3103,-0.073985,-0.0024,0.6995
0.5802,6.9474,-1.3614,-0.0777094,-0.0019,0.697788
0.5802,6.9474,-1.3614,-0.0928238,0,0.696076
0.5788,7.0061,-1.5064,-0.0813977,-0.0014,0.694354
0.5779,7.0645,-1.8843,-0.0852214,-0.0009,0.692628
0.5778,7.1229,-1.5986,-0.0915253,-0.0001,0.690905
0.5778,7.1229,-1.5986,-0.0922391,0,0.689182
0.5787,7.1811,-1.8518,-0.0994437,0.0009,0.687473
0.5747,7.2392,-1.8696,-0.0597564,-0.004,0.685729
0.5692,7.2972,-2.0498,-0.0471168,-0.0055,0.683936
0.5692,7.2972,-2.0498,-0.0910274,0,0.682148
0.5656,7.3551,-0.7416,-0.0617762,-0.0036,0.680324
0.5592,7.4705,-1.8394,-0.0386421,-0.0064,0.678442
0.5592,7.4705,-1.8394,-0.0897483,0,0.676566
0.5566,7.5281,-0.5297,-0.0685932,-0.0026,0.674664
0.5542,7.5854,-1.8074,-0.0698572,-0.0024,0.672744
0.552,7.6428,-1.2785,-0.0711407,-0.0022,0.670814
0.5448,7.8711,-1.3101,-0.0303209,-0.0072,0.668819
0.5391,8.0976,-1.3422,-0.0416487,-0.0057,0.666774
0.538,8.1538,-0.3217,-0.0782363,-0.0011,0.664725
0.537,8.21,-0.6049,-0.0788345,-0.001,0.662689
0.5358,8.2659,-1.5196,-0.0770121,-0.0012,0.660641
0.5345,8.3217,-1.5345,-0.0759794,-0.0013,0.658588
0.5331,8.3775,-1.489,-0.0749361,-0.0014,0.656521
0.5317,8.4332,-1.4632,-0.0746924,-0.0014,0.654448
0.5301,8.4888,-1.4371,-0.072828,-0.0016,0.652359
0.5285,8.5442,-1.431,-0.0725631,-0.0016,0.650262
0.5285,8.5442,-1.431,-0.0852582,0,0.648165
0.5268,8.5996,-1.3777,-0.071383,-0.0017,0.64606
0.525,8.6548,-1.6951,-0.0702968,-0.0018,0.643937
0.5231,8.71,-1.3482,-0.0692002,-0.0019,0.641805
0.5212,8.765,-1.3211,-0.0689031,-0.0019,0.639663
0.5193,8.82,-1.2937,-0.0686056,-0.0019,0.637512
0.5173,8.8748,-1.2862,-0.0674975,-0.002,0.635351
0.5131,8.9842,-1.2788,-0.049368,-0.0042,0.633159
0.511,9.0387,-1.2511,-0.0658473,-0.0021,0.630946
0.5068,9.1473,-0.7979,-0.0485157,-0.0042,0.628713
0.5023,9.2555,-1.2099,-0.0455517,-0.0045,0.626435
0.5001,9.3094,-0.7766,-0.0636173,-0.0022,0.624146
0.4978,9.3633,-0.7025,-0.0624717,-0.0023,0.621834
0.4955,9.4169,-1.1541,-0.0621255,-0.0023,0.619511
0.4931,9.4705,-1.1255,-0.0609688,-0.0024,0.617176
0.4906,9.5239,-1.1168,-0.0598008,-0.0025,0.614816
0.4906,9.5239,-1.1168,-0.0796835,0,0.612469
0.488,9.5773,-1.0587,-0.0585048,-0.0026,0.610096
0.4853,9.6304,-1.5558,-0.0573155,-0.0027,0.607709
0.4826,9.6835,-1.0263,-0.0569254,-0.0027,0.605309
0.4826,9.6835,-1.0263,-0.0784061,0,0.602922
0.4798,9.7366,-0.9868,-0.0556061,-0.0028,0.600522
0.4738,9.8421,-1.5238,-0.0292838,-0.006,0.598076
0.4707,9.8948,-0.9538,-0.05205,-0.0031,0.595599
0.4678,9.9474,-0.2958,-0.0532354,-0.0029,0.593108
0.4647,9.9999,-0.8649,-0.0512001,-0.0031,0.590601
0.4617,10.0523,-0.8946,-0.051574,-0.003,0.58808
0.4617,10.0523,-0.8946,-0.0754488,0,0.585575
0.4586,10.1045,-0.853,-0.0502128,-0.0031,0.583055
0.4553,10.1565,-1.4499,-0.0481551,-0.0033,0.580502
0.452,10.2086,-0.819,-0.0476967,-0.0033,0.577933
0.4487,10.2606,-0.7675,-0.0472374,-0.0033,0.575349
0.4487,10.2606,-0.7675,-0.0735091,0,0.572782
0.4453,10.3124,-0.7446,-0.045839,-0.0034,0.570181
0.4418,10.364,-1.4014,-0.0445582,-0.0035,0.567563
0.4383,10.4157,-0.7096,-0.0440764,-0.0035,0.564929
0.4348,10.4672,-0.6776,-0.0435939,-0.0035,0.562279
0.4312,10.5186,-0.6656,-0.0423016,-0.0036,0.559632
0.4276,10.57,-0.6535,-0.0418084,-0.0036,0.556969
0.4276,10.57,-0.6535,-0.0704753,0,0.554306
0.424,10.6212,-0.6089,-0.0411814,-0.0036,0.551627
0.4202,10.6721,-1.3256,-0.0390655,-0.0038,0.54891
0.4164,10.7231,-0.5932,-0.0385488,-0.0038,0.546176
0.4126,10.774,-0.5403,-0.0380313,-0.0038,0.543426
0.4126,10.774,-0.5403,-0.0682938,0,0.540676
0.4088,10.8248,-0.5145,-0.0373755,-0.0038,0.53791
0.4048,10.8753,-1.271,-0.0352363,-0.004,0.535126
0.4008,10.9259,-0.4981,-0.0346962,-0.004,0.532325
0.3968,10.9763,-0.4446,-0.0341542,-0.004,0.529484
0.3928,11.0267,-0.4311,-0.0336113,-0.004,0.526627
0.3928,11.0267,-0.4311,-0.0654697,0,0.523794
0.3888,11.077,-0.404,-0.0329272,-0.004,0.520945
0.3847,11.1269,-1.2004,-0.031574,-0.0041,0.51808
0.3805,11.177,-0.3868,-0.0302087,-0.0042,0.515173
0.3763,11.2269,-0.353,-0.0296518,-0.0042,0.512436
0.3763,11.2269,-0.353,-0.0631195,0,0.509791
0.368,11.2793,-0.305,0.0042456,-0.0083,0.507088
0.3636,11.4994,-1.1417,-0.026382,-0.0044,0.504441
0.3595,11.1052,0.5425,-0.0282377,-0.0041,0.501753
0.3553,11.4517,-0.2232,-0.0268824,-0.0042,0.499048
0.3468,11.3293,-0.2696,0.0085057,-0.0085,0.496286
0.3425,11.7405,-0.2357,-0.0245256,-0.0043,0.493511
0.3384,11.3866,0.649,-0.0255763,-0.0041,0.490726
0.3342,11.8849,-0.1768,-0.0242166,-0.0042,0.487932
0.3302,11.4591,-0.2031,-0.0252765,-0.004,0.485131
0.3259,11.9785,-0.1691,-0.0223078,-0.0043,0.482355
0.3259,11.9785,-0.1691,-0.0565707,0,0.479613
0.3218,11.5728,-0.1214,-0.0232232,-0.0041,0.476865
0.3173,11.956,-0.9779,-0.0194353,-0.0045,0.474105
0.3128,11.8792,-0.1442,-0.018845,-0.0045,0.4713
0.3128,11.8792,-0.1442,-0.0547063,0,0.468526
0.3083,12.1609,-0.0348,-0.0181168,-0.0045,0.465737
